anio,mes,entidad,concesion,siglas,tipo,causa,TIPO_TRANSPORTE,TIPO_VEHICULO,CLIMA,tipo_via,ruta,tramo,CANTIDAD VEHINVOLUCRADOS,CANTIDAD AFECTADOS,CANTIDAD ACCIDENTES,cant_accidentes,cant_afectados,cant_vehinvolucrados
2019,1,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,DESPISTE,POR DETERMINAR,,,SIN INFO,AUTOPISTA,SIN INFO,Ica/Ica,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,DESPISTE,NO INDICA,,,SIN INFO,AUTOPISTA,SIN INFO,Ica/Ica,1,1,1,1,1,1
2019,1,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,DESPISTE,NO INDICA,,,SIN INFO,AUTOPISTA,SIN INFO,Ica/Ica,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,DESPISTE,NO INDICA,,,SIN INFO,AUTOPISTA,SIN INFO,Ica/Ica,2,0,1,1,0,2
2019,1,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,DESPISTE,NO INDICA,,,SIN INFO,AUTOPISTA,SIN INFO,Ica/Ica,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,DESPISTE,NO INDICA,,,SIN INFO,AUTOPISTA,SIN INFO,Ica/Ica,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,DESPISTE,NO INDICA,,,SIN INFO,AUTOPISTA,SIN INFO,Ica/Ica,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,DESPISTE,NO INDICA,,,SIN INFO,AUTOPISTA,SIN INFO,Ica/Ica,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL PERÚ S.A.,Red Vial 6: Tramo Vial Puente Pucusana - Cerro Azul - Ica,RV6,DESPISTE,NO INDICA,,,SIN INFO,AUTOPISTA,SIN INFO,Ica/Ica,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SOL S.A.,Autopista del Sol  Tramo Trujillo-Sullana,ASO,DESPISTE,ROTURA DE CADENA DE TRANSMISION,PRIVADO DE CARGA,,SIN INFO,AUTOPISTA,SIN INFO,CRUCE BAYÓVAR/PIURA,1,1,1,1,1,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EXCESO DE VELOCIDAD,,,SIN INFO,CARRETERA,SIN INFO,SANTA LUCIA - JULIACA,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EXCESO DE VELOCIDAD,,,SIN INFO,CARRETERA,SIN INFO,IMATA-SANTA LUCÍA,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,JULIACA-CALAPUJA,2,0,1,1,0,2
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,TORATA-HUMAJALSO,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,TORATA-HUMAJALSO,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,TORATA-HUMAJALSO,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,TORATA-HUMAJALSO,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,TORATA-HUMAJALSO,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,TORATA-HUMAJALSO,2,0,1,1,0,2
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,TORATA-HUMAJALSO,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,TORATA-HUMAJALSO,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,TORATA-HUMAJALSO,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,TORATA-HUMAJALSO,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,SANTA LUCIA - JULIACA,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,SANTA LUCIA - JULIACA,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,SANTA LUCIA - JULIACA,2,0,1,1,0,2
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,PATAHUASI-IMATA,2,0,1,1,0,2
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,IMATA-SANTA LUCÍA,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,IMATA-SANTA LUCÍA,2,0,1,1,0,2
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,IMATA-SANTA LUCÍA,2,0,1,1,0,2
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,IMATA-SANTA LUCÍA,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,IMATA-SANTA LUCÍA,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,IMATA-SANTA LUCÍA,2,0,1,1,0,2
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,IMATA-SANTA LUCÍA,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,IMATA-SANTA LUCÍA,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,YURA-PATAHUASI,2,0,1,1,0,2
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,YURA-PATAHUASI,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,YURA-PATAHUASI,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,YURA-PATAHUASI,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,ILO- REPARTICÍON(EMP. PANAM. SUR),2,0,1,1,0,2
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,DV. AREQUIPA-UCHUMAYO-YURA,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,DV. AREQUIPA-UCHUMAYO-YURA,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,PTE. GALLATINI - PUNO,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,PTE. GALLATINI - PUNO,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,MATARANI-EMP. PANAMERICANA,2,0,1,1,0,2
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,MATARANI-EMP. PANAMERICANA,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,MATARANI-EMP. PANAMERICANA,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,EMPALME PANAMERICANA-DV. AREQUIPA,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,DESPISTE,EN INVESTIGACIÓN,,,SIN INFO,CARRETERA,SIN INFO,HUMAJALSO-PTE. GALLATINI,1,0,1,1,0,1
2019,1,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,DESPISTE,FALLA MECÁNICA,PARTICULAR  CARGA,,SIN INFO,CARRETERA,SIN INFO,CIUDAD DIOS-DV. CHILETE,1,1,1,1,1,1
2019,1,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,DESPISTE,EXCESO DE VELOCIDAD,PARTICULAR,,SIN INFO,CARRETERA,SIN INFO,CIUDAD DIOS-DV. CHILETE,1,2,1,1,2,1
2019,1,CONCESIONARIA VIAL SIERRA NORTE S.A.,Longitudinal de la Sierra Tramo 2: Ciudad de Dios-Cajamarca-Chiple  Cajamarca-Trujillo y Dv. Chilete-Emp. PE-3N1,LS2,DESPISTE,MALA MANIOBRA DEL CONDUCTOR,PRIVADO DE CARGA,,SIN INFO,CARRETERA,SIN INFO,CIUDAD DIOS-DV. CHILETE,2,2,1,1,2,2
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,FALLA MECÁNICA,PRIVADO DE CARGA,,SIN INFO,DOBLE CARRIL,SIN INFO,EL CHINCHE - EL TAMBO,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,FALLA MECÁNICA,PRIVADO DE PASAJEROS,,SIN INFO,DOBLE CARRIL,SIN INFO,EL CHINCHE - EL TAMBO,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,FALLA MECÁNICA,PRIVADO DE PASAJEROS,,SIN INFO,DOBLE CARRIL,SIN INFO,PUCARÁ - CAVICO,1,3,1,1,3,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,FALLA MECÁNICA,PRIVADO DE CARGA,,SIN INFO,DOBLE CARRIL,SIN INFO,PUCARÁ - CAVICO,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,FALLA MECÁNICA,PRIVADO DE CARGA,,SIN INFO,DOBLE CARRIL,SIN INFO,DV. OLMOS - EL CHINCHE,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,FALLA MECÁNICA,PRIVADO DE CARGA,,SIN INFO,DOBLE CARRIL,SIN INFO,ÓVALO CÁCERES - PAITA (PUERTA MUELLE),1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,FALLA MECÁNICA,PRIVADO DE PASAJEROS,,SIN INFO,DOBLE CARRIL,SIN INFO,CAVICO - PUENTE CHAMAYA II,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,FALLA MECÁNICA,PRIVADO DE CARGA,,SIN INFO,DOBLE CARRIL,SIN INFO,LAMBAYEQUE - DV. OLMOS,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,EXCESO DE VELOCIDAD,PRIVADO DE PASAJEROS,,SIN INFO,DOBLE CARRIL,SIN INFO,PEDRO RUIZ - PTE. VILCANIZA,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE PASAJEROS,,SIN INFO,DOBLE CARRIL,SIN INFO,DV. MOYOBAMBA - PTE. BOLIVIA,1,10,1,1,10,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE CARGA,,SIN INFO,DOBLE CARRIL,SIN INFO,DV. MOYOBAMBA - PTE. BOLIVIA,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE CARGA,,SIN INFO,DOBLE CARRIL,SIN INFO,EL CHINCHE - EL TAMBO,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE PASAJEROS,,SIN INFO,DOBLE CARRIL,SIN INFO,PEDRO RUIZ - PTE. VILCANIZA,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE CARGA,,SIN INFO,DOBLE CARRIL,SIN INFO,PUCARÁ - CAVICO,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE PASAJEROS,,SIN INFO,DOBLE CARRIL,SIN INFO,PTE. NIEVA - AGUAS VERDES,1,3,1,1,3,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE PASAJEROS,,SIN INFO,DOBLE CARRIL,SIN INFO,PIURA (CRUCE AV CÁCERES) - NORIA ZAPATA,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE CARGA,,SIN INFO,DOBLE CARRIL,SIN INFO,DV. OLMOS - EL CHINCHE,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE PASAJEROS,,SIN INFO,DOBLE CARRIL,SIN INFO,NVO. CAJAMARCA - RIOJA,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE PASAJEROS,,SIN INFO,DOBLE CARRIL,SIN INFO,RIOJA - DV. MOYOBAMBA,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,1.PRIVADO DE PASAJEROS 2.PRIVADO DE PASAJEROS,,SIN INFO,DOBLE CARRIL,SIN INFO,PONGO CAINARACHI - KM 115,2,2,1,1,2,2
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE CARGA,,SIN INFO,DOBLE CARRIL,SIN INFO,ÓVALO CÁCERES - PAITA (PUERTA MUELLE),1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,1.PRIVADO DE CARGA 2.PRIVADO DE CARGA,,SIN INFO,DOBLE CARRIL,SIN INFO,NARANJITOS - EL TINGO,2,2,1,1,2,2
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE PASAJEROS,,SIN INFO,DOBLE CARRIL,SIN INFO,TARAPOTO (ÓVALO MARGINAL) - PONGO CAINARACHI,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE CARGA,,SIN INFO,DOBLE CARRIL,SIN INFO,TARAPOTO (ÓVALO MARGINAL) - PONGO CAINARACHI,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,1. PUBLICO DE PASAJEROS. 2. PRIVADO DE PASAJEROS,,SIN INFO,DOBLE CARRIL,SIN INFO,TARAPOTO (ÓVALO MARGINAL) - PONGO CAINARACHI,2,36,1,1,36,2
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,1.PRIVADO DE CARGA 2.PRIVADO DE CARGA,,SIN INFO,DOBLE CARRIL,SIN INFO,TARAPOTO (ÓVALO MARGINAL) - PONGO CAINARACHI,2,2,1,1,2,2
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,1. PUBLICO DE PASAJEROS. 2. PRIVADO DE PASAJEROS,,SIN INFO,DOBLE CARRIL,SIN INFO,TARAPOTO (ÓVALO MARGINAL) - PONGO CAINARACHI,2,4,1,1,4,2
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE CARGA,,SIN INFO,DOBLE CARRIL,SIN INFO,VARIANTE ASERRADERO -,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,PRIVADO DE CARGA,,SIN INFO,DOBLE CARRIL,SIN INFO,KM 79 - EL ARENAL,1,1,1,1,1,1
2019,1,CONCESIONARIA IIRSA NORTE S.A.,Eje Multimodal del Amazonas Norte: Tramo Yurimaguas - Tarapoto - Rioja - Corral Quemado - Olmos - Piura - Paita,INO,DESPISTE,RIESGOS AMBIENTALES,PRIVADO DE PASAJEROS,,SIN INFO,DOBLE CARRIL,SIN INFO,DV. MOYOBAMBA - PTE. BOLIVIA,1,2,1,1,2,1
