NRO_DETECCION,FECHA_PAPELETA,REGION,CARRETERA,LATITUD,LONGITUD,LIMITE_VELOCIDAD,VELOCIDAD_DETECTADA,FECHA_CORTE,lat,lon
241,20191116,LIMA,Carretera Central,-11.90948889,-76.53931111,35,87,20211003,-11.90948889,-76.53931111
242,20191116,LIMA,Carretera Central,-11.90945,-76.53901667,35,47,20211003,-11.90945,-76.53901667
243,20191116,LIMA,Carretera Central,-11.90945,-76.53901667,35,53,20211003,-11.90945,-76.53901667
244,20191116,LIMA,Carretera Central,-11.90938889,-76.53891389,35,47,20211003,-11.90938889,-76.53891389
245,20191116,LIMA,Carretera Central,-11.90946944,-76.53928333,35,76,20211003,-11.90946944,-76.53928333
246,20191116,LIMA,Carretera Central,-11.90941944,-76.53931389,35,64,20211003,-11.90941944,-76.53931389
247,20191116,LIMA,Carretera Central,-11.90941944,-76.53931389,35,43,20211003,-11.90941944,-76.53931389
248,20191116,LIMA,Carretera Central,-11.90941944,-76.53931389,35,43,20211003,-11.90941944,-76.53931389
249,20191116,LIMA,Carretera Central,-11.90951667,-76.53943333,35,61,20211003,-11.90951667,-76.53943333
250,20191116,LIMA,Carretera Central,-11.909425,-76.53921944,35,43,20211003,-11.909425,-76.53921944
251,20191116,LIMA,Carretera Central,-11.90954444,-76.539475,35,49,20211003,-11.90954444,-76.539475
252,20191116,LIMA,Carretera Central,-11.90946944,-76.5393,35,72,20211003,-11.90946944,-76.5393
253,20191116,LIMA,Carretera Central,-11.90946944,-76.5393,35,73,20211003,-11.90946944,-76.5393
254,20191116,LIMA,Carretera Central,-11.90943333,-76.53934722,35,78,20211003,-11.90943333,-76.53934722
255,20191116,LIMA,Carretera Central,-11.92096389,-76.56112222,45,104,20211003,-11.92096389,-76.56112222
256,20191116,LIMA,Carretera Central,-11.90945833,-76.53925278,35,50,20211003,-11.90945833,-76.53925278
257,20191116,LIMA,Carretera Central,-11.91877778,-76.5601,35,46,20211003,-11.91877778,-76.5601
258,20191116,LIMA,Carretera Central,-11.91885278,-76.56022778,35,71,20211003,-11.91885278,-76.56022778
259,20191116,LIMA,Carretera Central,-11.91876667,-76.56021667,35,56,20211003,-11.91876667,-76.56021667
260,20191116,LIMA,Carretera Central,-11.91875833,-76.56026389,35,41,20211003,-11.91875833,-76.56026389
261,20191116,LIMA,Carretera Central,-11.92577778,-76.652825,35,80,20211003,-11.92577778,-76.652825
262,20191116,LIMA,Carretera Central,-11.92560833,-76.65286389,35,43,20211003,-11.92560833,-76.65286389
263,20191116,LIMA,Carretera Central,-11.92571111,-76.65286389,35,51,20211003,-11.92571111,-76.65286389
264,20191116,LIMA,Carretera Central,-11.92568611,-76.65289167,35,59,20211003,-11.92568611,-76.65289167
265,20191116,LIMA,Carretera Central,-11.925775,-76.65260833,35,84,20211003,-11.925775,-76.65260833
266,20191116,LIMA,Carretera Central,-11.92566389,-76.65289444,35,75,20211003,-11.92566389,-76.65289444
267,20191116,LIMA,Carretera Central,-11.925625,-76.65279167,35,65,20211003,-11.925625,-76.65279167
268,20191116,LIMA,Carretera Central,-11.92567778,-76.65282778,35,68,20211003,-11.92567778,-76.65282778
269,20191116,LIMA,Carretera Central,-11.925625,-76.65279167,35,66,20211003,-11.925625,-76.65279167
270,20191116,LIMA,Carretera Central,-11.91883611,-76.56023333,35,54,20211003,-11.91883611,-76.56023333
271,20191116,LIMA,Carretera Central,-11.91876944,-76.56023333,35,55,20211003,-11.91876944,-76.56023333
272,20191116,LIMA,Carretera Central,-11.91876111,-76.56011667,35,43,20211003,-11.91876111,-76.56011667
273,20191116,LIMA,Carretera Central,-11.91875833,-76.56026389,35,52,20211003,-11.91875833,-76.56026389
274,20191116,LIMA,Carretera Central,-11.91875833,-76.56041389,35,46,20211003,-11.91875833,-76.56041389
275,20191116,LIMA,Carretera Central,-11.91881944,-76.56027778,35,45,20211003,-11.91881944,-76.56027778
276,20191116,LIMA,Carretera Central,-11.92555278,-76.65286111,35,48,20211003,-11.92555278,-76.65286111
277,20191116,LIMA,Carretera Central,-11.92591667,-76.65247222,35,53,20211003,-11.92591667,-76.65247222
278,20191116,LIMA,Carretera Central,-11.92589722,-76.65250278,35,58,20211003,-11.92589722,-76.65250278
279,20191116,LIMA,Carretera Central,-11.92573889,-76.65278611,35,50,20211003,-11.92573889,-76.65278611
280,20191116,LIMA,Carretera Central,-11.92565278,-76.65287778,35,74,20211003,-11.92565278,-76.65287778
281,20191116,LIMA,Carretera Central,-11.91879167,-76.56031944,35,47,20211003,-11.91879167,-76.56031944
282,20191116,LIMA,Carretera Central,-11.91876944,-76.56023333,35,43,20211003,-11.91876944,-76.56023333
283,20191116,LIMA,Carretera Central,-11.91876667,-76.56020278,35,58,20211003,-11.91876667,-76.56020278
284,20191116,LIMA,Carretera Central,-11.91871389,-76.560425,35,46,20211003,-11.91871389,-76.560425
285,20191116,LIMA,Carretera Central,-11.92544444,-76.65290278,35,67,20211003,-11.92544444,-76.65290278
286,20191116,LIMA,Carretera Central,-11.92565833,-76.65288611,35,83,20211003,-11.92565833,-76.65288611
287,20191116,LIMA,Carretera Central,-11.92546667,-76.65284722,35,54,20211003,-11.92546667,-76.65284722
288,20191116,LIMA,Carretera Central,-11.92551111,-76.65291667,35,66,20211003,-11.92551111,-76.65291667
289,20191116,LIMA,Carretera Central,-11.92576389,-76.65271111,35,93,20211003,-11.92576389,-76.65271111
290,20191116,LIMA,Carretera Central,-11.92567778,-76.65282778,35,73,20211003,-11.92567778,-76.65282778
291,20191116,LIMA,Carretera Central,-11.91885278,-76.56014444,35,64,20211003,-11.91885278,-76.56014444
292,20191116,LIMA,Carretera Central,-11.91875278,-76.56018333,35,67,20211003,-11.91875278,-76.56018333
293,20191116,LIMA,Carretera Central,-11.91874722,-76.56013889,35,43,20211003,-11.91874722,-76.56013889
294,20191116,LIMA,Carretera Central,-11.91874722,-76.56013889,35,80,20211003,-11.91874722,-76.56013889
295,20191116,LIMA,Carretera Central,-11.91876111,-76.56018333,35,47,20211003,-11.91876111,-76.56018333
296,20191116,LIMA,Carretera Central,-11.92565833,-76.65288611,35,61,20211003,-11.92565833,-76.65288611
297,20191116,LIMA,Carretera Central,-11.92559722,-76.65285833,35,56,20211003,-11.92559722,-76.65285833
298,20191116,LIMA,Carretera Central,-11.92551111,-76.65291667,35,65,20211003,-11.92551111,-76.65291667
299,20191116,LIMA,Carretera Central,-11.92560833,-76.65286111,35,92,20211003,-11.92560833,-76.65286111
300,20191116,LIMA,Carretera Central,-11.92569444,-76.65288611,35,88,20211003,-11.92569444,-76.65288611
301,20191116,LIMA,Carretera Central,-11.9254,-76.65276667,35,51,20211003,-11.9254,-76.65276667
302,20191116,LIMA,Carretera Central,-11.92571111,-76.65286389,35,47,20211003,-11.92571111,-76.65286389
303,20191116,LIMA,Carretera Central,-11.92599167,-76.65275833,35,80,20211003,-11.92599167,-76.65275833
304,20191116,LIMA,Carretera Central,-11.92565278,-76.65285833,35,50,20211003,-11.92565278,-76.65285833
305,20191116,LIMA,Carretera Central,-11.92565278,-76.65285833,35,55,20211003,-11.92565278,-76.65285833
306,20191116,LIMA,Carretera Central,-11.925925,-76.65247778,35,78,20211003,-11.925925,-76.65247778
307,20191116,LIMA,Carretera Central,-11.92591667,-76.65247222,35,71,20211003,-11.92591667,-76.65247222
308,20191116,LIMA,Carretera Central,-11.92581111,-76.65263333,35,62,20211003,-11.92581111,-76.65263333
309,20191116,JUNIN,Carretera Central,-11.925975,-76.65240556,35,80,20211003,-11.925975,-76.65240556
310,20191117,LIMA,Carretera Central,-11.91872778,-76.56029167,45,53,20211003,-11.91872778,-76.56029167
311,20191117,LIMA,Carretera Central,-11.91870278,-76.56026389,45,66,20211003,-11.91870278,-76.56026389
312,20191117,LIMA,Carretera Central,-11.91871667,-76.56036667,45,53,20211003,-11.91871667,-76.56036667
313,20191117,LIMA,Carretera Central,-11.91874444,-76.56028611,45,79,20211003,-11.91874444,-76.56028611
314,20191117,LIMA,Carretera Central,-11.91871389,-76.56030278,45,89,20211003,-11.91871389,-76.56030278
315,20191117,LIMA,Carretera Central,-11.91880833,-76.5603,45,54,20211003,-11.91880833,-76.5603
316,20191117,LIMA,Carretera Central,-11.91871944,-76.56035833,45,61,20211003,-11.91871944,-76.56035833
317,20191117,LIMA,Carretera Central,-11.9187,-76.56018611,45,73,20211003,-11.9187,-76.56018611
318,20191117,LIMA,Carretera Central,-11.9187,-76.56018611,45,64,20211003,-11.9187,-76.56018611
319,20191117,LIMA,Carretera Central,-11.91874167,-76.56029167,45,62,20211003,-11.91874167,-76.56029167
320,20191117,LIMA,Carretera Central,-11.91874722,-76.560275,45,63,20211003,-11.91874722,-76.560275
321,20191117,LIMA,Carretera Central,-11.91871667,-76.56024722,45,57,20211003,-11.91871667,-76.56024722
322,20191117,LIMA,Carretera Central,-11.91874167,-76.56028056,45,71,20211003,-11.91874167,-76.56028056
323,20191117,LIMA,Carretera Central,-11.91878611,-76.56029722,45,53,20211003,-11.91878611,-76.56029722
324,20191117,LIMA,Carretera Central,-11.91876944,-76.56032778,45,60,20211003,-11.91876944,-76.56032778
325,20191117,LIMA,Carretera Central,-11.91866667,-76.56023611,45,53,20211003,-11.91866667,-76.56023611
326,20191117,LIMA,Carretera Central,-11.91874167,-76.56020833,45,65,20211003,-11.91874167,-76.56020833
327,20191117,LIMA,Carretera Central,-11.91875,-76.56025278,45,83,20211003,-11.91875,-76.56025278
328,20191117,LIMA,Carretera Central,-11.91868333,-76.56031667,45,86,20211003,-11.91868333,-76.56031667
329,20191117,LIMA,Carretera Central,-11.91870278,-76.560275,45,61,20211003,-11.91870278,-76.560275
330,20191117,LIMA,Carretera Central,-11.90925556,-76.53931389,35,49,20211003,-11.90925556,-76.53931389
331,20191117,LIMA,Carretera Central,-11.90941111,-76.53906944,35,41,20211003,-11.90941111,-76.53906944
332,20191117,LIMA,Carretera Central,-11.90931944,-76.53914722,35,51,20211003,-11.90931944,-76.53914722
333,20191117,LIMA,Carretera Central,-11.90931944,-76.53911111,35,42,20211003,-11.90931944,-76.53911111
334,20191117,LIMA,Carretera Central,-11.90931944,-76.53911111,35,44,20211003,-11.90931944,-76.53911111
335,20191117,LIMA,Carretera Central,-11.909375,-76.53913333,35,57,20211003,-11.909375,-76.53913333
336,20191117,LIMA,Carretera Central,-11.909375,-76.53913333,35,55,20211003,-11.909375,-76.53913333
337,20191117,LIMA,Carretera Central,-11.918875,-76.55997778,35,41,20211003,-11.918875,-76.55997778
338,20191117,LIMA,Carretera Central,-11.918875,-76.55997778,35,47,20211003,-11.918875,-76.55997778
339,20191117,LIMA,Carretera Central,-11.91887778,-76.56003333,35,60,20211003,-11.91887778,-76.56003333
340,20191117,LIMA,Carretera Central,-11.918825,-76.56014167,35,54,20211003,-11.918825,-76.56014167
341,20191117,LIMA,Carretera Central,-11.91884722,-76.56015556,35,59,20211003,-11.91884722,-76.56015556
342,20191117,LIMA,Carretera Central,-11.91886944,-76.56019167,35,88,20211003,-11.91886944,-76.56019167
343,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,58,20211003,-11.91884722,-76.56009167
344,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,51,20211003,-11.91884722,-76.56009167
345,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,83,20211003,-11.91884722,-76.56009167
346,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,61,20211003,-11.91884722,-76.56009167
347,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,53,20211003,-11.91884722,-76.56009167
348,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,60,20211003,-11.91884722,-76.56009167
349,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,46,20211003,-11.91884722,-76.56009167
350,20191117,LIMA,Carretera Central,-11.91881667,-76.55993889,35,49,20211003,-11.91881667,-76.55993889
351,20191117,LIMA,Carretera Central,-11.91885278,-76.56021389,35,44,20211003,-11.91885278,-76.56021389
352,20191117,LIMA,Carretera Central,-11.91884167,-76.56009444,35,76,20211003,-11.91884167,-76.56009444
353,20191117,LIMA,Carretera Central,-11.91885278,-76.56004444,35,51,20211003,-11.91885278,-76.56004444
354,20191117,LIMA,Carretera Central,-11.91885278,-76.56004444,35,60,20211003,-11.91885278,-76.56004444
355,20191117,LIMA,Carretera Central,-11.91879444,-76.55992778,35,41,20211003,-11.91879444,-76.55992778
356,20191117,LIMA,Carretera Central,-11.91879444,-76.55992778,35,48,20211003,-11.91879444,-76.55992778
357,20191117,LIMA,Carretera Central,-11.91889167,-76.56023333,35,73,20211003,-11.91889167,-76.56023333
358,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,48,20211003,-11.91884722,-76.56009167
359,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,52,20211003,-11.91884722,-76.56009167
360,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,80,20211003,-11.91884722,-76.56009167
361,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,49,20211003,-11.91884722,-76.56009167
362,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,41,20211003,-11.91884722,-76.56009167
363,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,85,20211003,-11.91884722,-76.56009167
364,20191117,LIMA,Carretera Central,-11.90933333,-76.53915833,35,44,20211003,-11.90933333,-76.53915833
365,20191117,LIMA,Carretera Central,-11.909325,-76.53921111,35,56,20211003,-11.909325,-76.53921111
366,20191117,LIMA,Carretera Central,-11.90931667,-76.53914722,35,53,20211003,-11.90931667,-76.53914722
367,20191117,LIMA,Carretera Central,-11.90927222,-76.53913611,35,50,20211003,-11.90927222,-76.53913611
368,20191117,LIMA,Carretera Central,-11.90934444,-76.53919722,35,98,20211003,-11.90934444,-76.53919722
369,20191117,LIMA,Carretera Central,-11.90936944,-76.539225,35,43,20211003,-11.90936944,-76.539225
370,20191117,LIMA,Carretera Central,-11.90941111,-76.53910556,35,79,20211003,-11.90941111,-76.53910556
371,20191117,LIMA,Carretera Central,-11.90935278,-76.53913611,35,57,20211003,-11.90935278,-76.53913611
372,20191117,LIMA,Carretera Central,-11.90935278,-76.53916389,35,60,20211003,-11.90935278,-76.53916389
373,20191117,LIMA,Carretera Central,-11.90925556,-76.53931389,35,48,20211003,-11.90925556,-76.53931389
374,20191117,LIMA,Carretera Central,-11.90938056,-76.53917778,35,71,20211003,-11.90938056,-76.53917778
375,20191117,LIMA,Carretera Central,-11.90945,-76.53895,35,51,20211003,-11.90945,-76.53895
376,20191117,LIMA,Carretera Central,-11.90943889,-76.53905278,35,45,20211003,-11.90943889,-76.53905278
377,20191117,LIMA,Carretera Central,-11.9094,-76.53911667,35,60,20211003,-11.9094,-76.53911667
378,20191117,LIMA,Carretera Central,-11.90901111,-76.53931667,35,74,20211003,-11.90901111,-76.53931667
379,20191117,LIMA,Carretera Central,-11.90901111,-76.53931667,35,54,20211003,-11.90901111,-76.53931667
380,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,57,20211003,-11.91884722,-76.56009167
381,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,41,20211003,-11.91884722,-76.56009167
382,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,51,20211003,-11.91884722,-76.56009167
383,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,69,20211003,-11.91884722,-76.56009167
384,20191117,LIMA,Carretera Central,-11.909375,-76.53913333,35,47,20211003,-11.909375,-76.53913333
385,20191117,LIMA,Carretera Central,-11.91887222,-76.56004167,35,50,20211003,-11.91887222,-76.56004167
386,20191117,LIMA,Carretera Central,-11.918875,-76.55997778,35,71,20211003,-11.918875,-76.55997778
387,20191117,LIMA,Carretera Central,-11.91889167,-76.56003611,35,74,20211003,-11.91889167,-76.56003611
388,20191117,LIMA,Carretera Central,-11.91881111,-76.56031111,35,42,20211003,-11.91881111,-76.56031111
389,20191117,LIMA,Carretera Central,-11.91885,-76.55992778,35,42,20211003,-11.91885,-76.55992778
390,20191117,LIMA,Carretera Central,-11.91881667,-76.55993889,35,55,20211003,-11.91881667,-76.55993889
391,20191117,LIMA,Carretera Central,-11.91881667,-76.55993889,35,47,20211003,-11.91881667,-76.55993889
392,20191117,LIMA,Carretera Central,-11.91885,-76.55996389,35,41,20211003,-11.91885,-76.55996389
393,20191117,LIMA,Carretera Central,-11.91885,-76.55996389,35,43,20211003,-11.91885,-76.55996389
394,20191117,LIMA,Carretera Central,-11.91885278,-76.56021389,35,43,20211003,-11.91885278,-76.56021389
395,20191117,LIMA,Carretera Central,-11.91885278,-76.56021389,35,42,20211003,-11.91885278,-76.56021389
396,20191117,LIMA,Carretera Central,-11.91885278,-76.56021389,35,49,20211003,-11.91885278,-76.56021389
397,20191117,LIMA,Carretera Central,-11.91884167,-76.56009444,35,65,20211003,-11.91884167,-76.56009444
398,20191117,LIMA,Carretera Central,-11.91879444,-76.55992778,35,43,20211003,-11.91879444,-76.55992778
399,20191117,LIMA,Carretera Central,-11.91879444,-76.55992778,35,45,20211003,-11.91879444,-76.55992778
400,20191117,LIMA,Carretera Central,-11.91879444,-76.55992778,35,49,20211003,-11.91879444,-76.55992778
401,20191117,LIMA,Carretera Central,-11.91873611,-76.56001944,35,51,20211003,-11.91873611,-76.56001944
402,20191117,LIMA,Carretera Central,-11.91889167,-76.56023333,35,79,20211003,-11.91889167,-76.56023333
403,20191117,LIMA,Carretera Central,-11.91883889,-76.56005833,35,74,20211003,-11.91883889,-76.56005833
404,20191117,LIMA,Carretera Central,-11.90932222,-76.5392,35,45,20211003,-11.90932222,-76.5392
405,20191117,LIMA,Carretera Central,-11.90932222,-76.5392,35,49,20211003,-11.90932222,-76.5392
406,20191117,LIMA,Carretera Central,-11.90940833,-76.53918333,35,41,20211003,-11.90940833,-76.53918333
407,20191117,LIMA,Carretera Central,-11.90931111,-76.53920833,35,49,20211003,-11.90931111,-76.53920833
408,20191117,LIMA,Carretera Central,-11.91871667,-76.56023611,45,74,20211003,-11.91871667,-76.56023611
409,20191117,LIMA,Carretera Central,-11.91875,-76.56025,45,55,20211003,-11.91875,-76.56025
410,20191117,LIMA,Carretera Central,-11.91875,-76.5603,45,51,20211003,-11.91875,-76.5603
411,20191117,LIMA,Carretera Central,-11.91870556,-76.56031667,45,57,20211003,-11.91870556,-76.56031667
412,20191117,LIMA,Carretera Central,-11.92624722,-76.64654444,35,52,20211003,-11.92624722,-76.64654444
413,20191117,LIMA,Carretera Central,-11.92624444,-76.64658611,35,54,20211003,-11.92624444,-76.64658611
414,20191117,LIMA,Carretera Central,-11.92655556,-76.64660278,35,51,20211003,-11.92655556,-76.64660278
415,20191117,LIMA,Carretera Central,-11.92597778,-76.64650833,35,56,20211003,-11.92597778,-76.64650833
416,20191117,LIMA,Carretera Central,-11.92621111,-76.64661111,35,63,20211003,-11.92621111,-76.64661111
417,20191117,LIMA,Carretera Central,-11.92616389,-76.64652778,35,61,20211003,-11.92616389,-76.64652778
418,20191117,LIMA,Carretera Central,-11.92645833,-76.64666667,35,45,20211003,-11.92645833,-76.64666667
419,20191117,LIMA,Carretera Central,-11.9264,-76.64658611,35,44,20211003,-11.9264,-76.64658611
420,20191117,LIMA,Carretera Central,-11.9264,-76.64658611,35,49,20211003,-11.9264,-76.64658611
421,20191117,LIMA,Carretera Central,-11.92626667,-76.64656944,35,46,20211003,-11.92626667,-76.64656944
422,20191117,LIMA,Carretera Central,-11.90938611,-76.53920833,35,47,20211003,-11.90938611,-76.53920833
423,20191117,LIMA,Carretera Central,-11.90935278,-76.53917778,35,60,20211003,-11.90935278,-76.53917778
424,20191117,LIMA,Carretera Central,-11.90939167,-76.539225,35,54,20211003,-11.90939167,-76.539225
425,20191117,LIMA,Carretera Central,-11.91869167,-76.56026667,45,65,20211003,-11.91869167,-76.56026667
426,20191117,LIMA,Carretera Central,-11.91879444,-76.56022778,45,83,20211003,-11.91879444,-76.56022778
427,20191117,LIMA,Carretera Central,-11.91884722,-76.56015556,35,67,20211003,-11.91884722,-76.56015556
428,20191117,LIMA,Carretera Central,-11.91906389,-76.56103333,35,50,20211003,-11.91906389,-76.56103333
429,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,70,20211003,-11.91884722,-76.56009167
430,20191117,LIMA,Carretera Central,-11.91884722,-76.56009167,35,46,20211003,-11.91884722,-76.56009167
431,20191117,LIMA,Carretera Central,-11.92644167,-76.64669444,35,46,20211003,-11.92644167,-76.64669444
432,20191117,LIMA,Carretera Central,-11.92636111,-76.64665556,35,59,20211003,-11.92636111,-76.64665556
433,20191117,LIMA,Carretera Central,-11.92659167,-76.64653333,35,50,20211003,-11.92659167,-76.64653333
434,20191117,LIMA,Carretera Central,-11.92645833,-76.64666667,35,45,20211003,-11.92645833,-76.64666667
435,20191117,LIMA,Carretera Central,-11.92628333,-76.64653889,35,64,20211003,-11.92628333,-76.64653889
436,20191117,LIMA,Carretera Central,-11.92610556,-76.64637778,45,67,20211003,-11.92610556,-76.64637778
437,20191117,LIMA,Carretera Central,-11.92613056,-76.64640833,45,90,20211003,-11.92613056,-76.64640833
438,20191117,LIMA,Carretera Central,-11.92613056,-76.64640833,45,52,20211003,-11.92613056,-76.64640833
439,20191126,JUNIN,Carretera Central,-11.80641944,-75.43395556,35,53,20211003,-11.80641944,-75.43395556
440,20191126,LA LIBERTAD,Panamericana Norte,-8.174375,-78.99766389,45,55,20211003,-8.174375,-78.99766389
