FECHA_CORTE,FECHA,HORA,DEPARTAMENTO,CODIGO_VÍA,KILOMETRO,MODALIDAD,FALLECIDOS,HERIDOS,KM,FECHA_DT,CODIGO_VIA,LATITUD_GEO,LONGITUD_GEO,GEOCODIFICADO
20211222,20210601,17:00,ANCASH,PE-1N,391,DESPISTE,0,0,391.0,2021-06-01,PE-1N,-9.366800760307788,-78.38774179559313,True
20211222,20210601,04:00,LA LIBERTAD,PE-1N,450,ATROPELLO,0,0,450.0,2021-06-01,PE-1N,-8.934841082623915,-78.63367904312526,True
20211222,20210601,23:30,LAMBAYEQUE,PE-1N,830,CHOQUE,0,1,830.0,2021-06-01,PE-1N,-6.4672307871604255,-80.1169398912168,True
20211222,20210602,16:40,CAJAMARCA,PE-08,40,DESPISTE,0,0,40.0,2021-06-02,PE-08,-7.214434409136895,-79.1906329032308,True
20211222,20210602,14:30,JUNIN,PE-3N,48,CHOQUE,0,2,48.0,2021-06-02,PE-3N,-11.195627548029286,-75.96281699813696,True
20211222,20210602,14:45,JUNIN,PE-3N,49,DESPISTE,0,1,49.0,2021-06-02,PE-3N,-11.189428938946243,-75.96965729234499,True
20211222,20210602,08:20,LIMA,PE-1N,110,CHOQUE,0,0,110.0,2021-06-02,PE-1N,-11.397146142919942,-77.41000444179028,True
20211222,20210602,07:50,LIMA,PE-22,119,DESPISTE,0,0,119.0,2021-06-02,PE-22,-11.637866230003475,-76.23299827749263,True
20211222,20210602,14:00,LIMA,PE-1N,143,DESPISTE,0,0,143.0,2021-06-02,PE-1N,-11.163256154276384,-77.58955539196691,True
20211222,20210602,21:20,LIMA,PE-1N,153,ATROPELLO,1,0,153.0,2021-06-02,PE-1N,-11.077178170857938,-77.58277443695867,True
20211222,20210602,02:30,JUNIN,PE-22,168,DESPISTE,0,5,168.0,2021-06-02,PE-22,-11.565171285988212,-75.95502959435024,True
20211222,20210602,04:00,ANCASH,PE-1N,272,DESPISTE,0,0,272.0,2021-06-02,PE-1N,-10.220854392514068,-78.04221714449535,True
20211222,20210602,00:15,ICA,PE-1S,325,CHOQUE,0,1,325.0,2021-06-02,PE-1S,-14.298145813625748,-75.67852334086302,True
20211222,20210602,17:45,ICA,PE-1S,351,CHOQUE,0,2,351.0,2021-06-02,PE-1S,-14.43437721023948,-75.49880247383274,True
20211222,20210602,13:50,ICA,PE-1S,364,CHOQUE,0,2,364.0,2021-06-02,PE-1S,-14.469850390746045,-75.38419008894266,True
20211222,20210602,08:30,ANCASH,PE-1N,372,DESPISTE,0,2,372.0,2021-06-02,PE-1N,-9.484247311270881,-78.28093203689492,True
20211222,20210602,12:00,LA LIBERTAD,PE-1N,580,CHOQUE,1,2,580.0,2021-06-02,PE-1N,-8.035393715949276,-79.08155252976732,True
20211222,20210602,19:30,SAN MARTIN,PE-5N,705,DESPISTE,0,1,705.0,2021-06-02,PE-5N,-7.831641739174686,-76.68589490131761,True
20211222,20210602,11:00,SAN MARTIN,PE-5N,753,ATROPELLO,0,1,753.0,2021-06-02,PE-5N,-7.562631984091148,-76.69478576643235,True
20211222,20210602,09:46,TACNA,PE-1S,1245,DESPISTE,0,1,1245.0,2021-06-02,PE-1S,-17.802868682966253,-70.60293300424055,True
20211222,20210602,18:00,TACNA,PE-1S,1331,CHOQUE,3,1,1331.0,2021-06-02,PE-1S,-18.310510278999914,-70.31411058599991,True
20211222,20210603,01:30,LIMA,PE-1S,4,CHOQUE,0,1,4.0,2021-06-03,PE-1S,-12.091052265394318,-76.98095805023392,True
20211222,20210603,19:30,LA LIBERTAD,PE-1N,618,DESPISTE,0,0,618.0,2021-06-03,PE-1N,-7.773160655250288,-79.25483010080309,True
20211222,20210603,21:05,SAN MARTIN,PE-5N,639,DESPISTE,0,1,639.0,2021-06-03,PE-5N,-8.18653917155887,-76.51852088826155,True
20211222,20210603,08:00,CUSCO,PE-3S,931,CHOQUE,1,0,931.0,2021-06-03,PE-3S,-13.47959511526787,-72.27037797496749,True
20211222,20210603,11:15,CUSCO,PE-3S,942,CHOQUE,0,3,942.0,2021-06-03,PE-3S,-13.491725579379564,-72.1738851202702,True
20211222,20210603,05:50,AREQUIPA,PE-1S,990,ATROPELLO,0,1,990.0,2021-06-03,PE-1S,-16.710068900317754,-71.87030664977324,True
20211222,20210604,00:50,LIMA,PE-1S,23,DESPISTE,0,1,23.0,2021-06-04,PE-1S,-12.24236550164664,-76.94430819131811,True
20211222,20210604,17:30,AMAZONAS,PE-8B,37,ESPECIAL,0,2,37.0,2021-06-04,PE-8B,,,True
20211222,20210604,08:20,LIMA,PE-1S,42,DESPISTE,0,0,42.0,2021-06-04,PE-1S,-12.346898641804312,-76.8100491539498,True
20211222,20210604,17:20,LIMA,PE-1S,42,CHOQUE,0,1,42.0,2021-06-04,PE-1S,-12.346898641804312,-76.8100491539498,True
20211222,20210604,21:00,LIMA,PE-22,44,CHOQUE,0,2,44.0,2021-06-04,PE-22,-11.922578540532923,-76.62822580897294,True
20211222,20210604,23:10,CUSCO,PE-28F,49,CHOQUE,0,4,49.0,2021-06-04,PE-28F,-13.310668060999944,-72.11075461899992,True
20211222,20210604,07:20,JUNIN,PE-3N,50,CHOQUE,0,2,50.0,2021-06-04,PE-3N,-11.182230842609718,-75.9751351276583,True
20211222,20210604,13:30,AYACUCHO,PE-30A,84,DESPISTE,0,1,84.0,2021-06-04,PE-30A,-14.666557481915124,-74.44858123408893,True
20211222,20210604,17:50,HUANUCO,PE-3N,214,CHOQUE,0,3,214.0,2021-06-04,PE-3N,-10.091215007082496,-76.21636876694497,True
20211222,20210604,15:00,CUSCO,PE-28B,243,DESPISTE,0,1,243.0,2021-06-04,PE-28B,-12.803168961078685,-73.46697934027328,True
20211222,20210604,10:00,HUANUCO,PE-5N,268,CHOQUE,0,0,268.0,2021-06-04,PE-5N,-9.34093560284134,-75.0224908887967,True
20211222,20210604,05:00,ANCASH,PE-1N,272,CHOQUE,0,2,272.0,2021-06-04,PE-1N,-10.220854392514068,-78.04221714449535,True
20211222,20210604,17:30,AMAZONAS,PE-5N,315,DESPISTE,0,0,315.0,2021-06-04,PE-5N,-8.945434170473952,-75.0384408428189,True
20211222,20210604,15:20,LA LIBERTAD,PE-10C,319,DESPISTE,1,0,319.0,2021-06-04,PE-10C,-8.500248728097787,-77.30268125851745,True
20211222,20210604,11:50,ANCASH,PE-1N,422,CHOQUE,0,0,422.0,2021-06-04,PE-1N,-9.033799444882886,-78.61414432914387,True
20211222,20210604,06:45,LAMBAYEQUE,PE-1N,737,ATROPELLO,1,0,737.0,2021-06-04,PE-1N,-7.023678044823953,-79.60005813263012,True
20211222,20210604,04:15,LAMBAYEQUE,PE-1N,743,CHOQUE,0,2,743.0,2021-06-04,PE-1N,-6.984149945325185,-79.63377579304978,True
20211222,20210604,22:50,APURIMAC,PE-3S,832,CHOQUE,0,0,832.0,2021-06-04,PE-3S,-13.537007670210158,-72.7510413742433,True
20211222,20210604,17:25,LAMBAYEQUE,PE-1N,874,ATROPELLO,0,1,874.0,2021-06-04,PE-1N,-6.214722761578347,-80.41226460924999,True
20211222,20210604,13:35,AREQUIPA,PE-1S,939,CHOQUE,0,3,939.0,2021-06-04,PE-1S,-16.441482123788365,-71.98397876987231,True
20211222,20210604,17:30,MOQUEGUA,PE-1S,1132,DESPISTE,0,2,1132.0,2021-06-04,PE-1S,-17.187987095394877,-71.02108493131885,True
20211222,20210604,12:10,TACNA,PE-1S,1311,CHOQUE,0,0,1311.0,2021-06-04,PE-1S,-18.16304398041413,-70.33591159677137,True
20211222,20210604,09:45,N.I.,N.I.,N.I.,CHOQUE,0,1,,2021-06-04,N.I.,,,True
20211222,20210605,13:00,PIURA,PE-02A,4,CHOQUE,0,2,4.0,2021-06-05,PE-02A,-5.239058191303935,-80.07733792157585,True
20211222,20210605,09:20,ICA,PE-28A,7,CHOQUE,0,1,7.0,2021-06-05,PE-28A,-13.681644801205778,-76.09609341405238,True
20211222,20210605,17:30,CAJAMARCA,PE-08A,12,DESPISTE,0,0,12.0,2021-06-05,PE-08A,-7.164842642371676,-78.83355209429573,True
20211222,20210605,18:15,HUANCAVELICA,PE-3SD,36,ATROPELLO,1,0,36.0,2021-06-05,PE-3SD,-12.392575376404736,-74.87520484877315,True
20211222,20210605,15:30,PUNO,PE-34H,45,CHOQUE,0,0,45.0,2021-06-05,PE-34H,-15.248525555998517,-69.84895831935492,True
20211222,20210605,17:00,LIMA,PE-18,73,CHOQUE,0,4,73.0,2021-06-05,PE-18,-10.995055758501675,-77.06366191417797,True
20211222,20210605,22:00,HUANCAVELICA,PE-28B,89,CHOQUE,0,0,89.0,2021-06-05,PE-28B,-12.839757352279552,-73.99938758046522,True
20211222,20210605,21:00,LAMBAYEQUE,PE-ANJ,120,ESPECIAL,0,1,120.0,2021-06-05,PE-ANJ,,,True
20211222,20210605,05:45,AYACUCHO,PE-30A,122,DESPISTE,0,1,122.0,2021-06-05,PE-30A,-14.620471383242128,-74.26209248499224,True
20211222,20210605,10:00,JUNIN,PE-22,136,DESPISTE,0,1,136.0,2021-06-05,PE-22,-11.599908121029797,-76.16793860148483,True
20211222,20210605,17:30,PASCO,PE-3N,157,DESPISTE,0,0,157.0,2021-06-05,PE-3N,-10.515188472203201,-76.17974596657258,True
20211222,20210605,18:35,LIMA,PE-1N,196,CHOQUE,1,0,196.0,2021-06-05,PE-1N,-10.80568667295188,-77.70196500070757,True
20211222,20210605,09:00,ANCASH,PE-1N,237,DESPISTE,0,2,237.0,2021-06-05,PE-1N,-10.445919152267779,-77.9280881394662,True
20211222,20210605,02:15,ANCASH,PE-1N,408,ESPECIAL,0,0,408.0,2021-06-05,PE-1N,-9.234620554268307,-78.44851087676236,True
20211222,20210605,16:45,LA LIBERTAD,PE-1N,590,CHOQUE,0,1,590.0,2021-06-05,PE-1N,-7.951020470492266,-79.09201582246158,True
20211222,20210605,20:20,AREQUIPA,PE-1S,983,CHOQUE,0,0,983.0,2021-06-05,PE-1S,-16.646893387787422,-71.87159344399825,True
20211222,20210605,23:00,AREQUIPA,PE-1S,997,CHOQUE,1,1,997.0,2021-06-05,PE-1S,-16.77325102356703,-71.86921960027506,True
20211222,20210606,07:15,JUNIN,PE-3N,32,CHOQUE,0,0,32.0,2021-06-06,PE-3N,-11.318692595380442,-75.89609744080498,True
20211222,20210606,19:50,PUNO,PE-34I,51,CHOQUE,0,2,51.0,2021-06-06,PE-34I,-15.388249939174312,-69.51043202748131,True
20211222,20210606,12:25,JUNIN,PE-5S,100,CHOQUE,0,1,100.0,2021-06-06,PE-5S,-11.178743459116925,-74.65766337971792,True
20211222,20210606,07:34,LIMA,PE-1N,111,CHOQUE,0,0,111.0,2021-06-06,PE-1N,-11.397662136794214,-77.41903008400746,True
20211222,20210606,03:30,PIURA,PE-1NJ,217,DESPISTE,0,1,217.0,2021-06-06,PE-1NJ,-5.168175701979032,-80.18971837259245,True
20211222,20210606,19:30,PUNO,PE-34A,226,CHOQUE,0,0,226.0,2021-06-06,PE-34A,-15.643352517787386,-70.68652367946481,True
20211222,20210606,08:10,PIURA,PE-1NJ,237,CHOQUE,0,2,237.0,2021-06-06,PE-1NJ,-5.141752527543484,-80.36322472910496,True
20211222,20210606,04:20,ICA,PE-1S,364,DESPISTE,0,0,364.0,2021-06-06,PE-1S,-14.469850390746045,-75.38419008894266,True
20211222,20210606,11:50,APURIMAC,PE.30A,385,DESPISTE,0,0,385.0,2021-06-06,PE.30A,,,True
20211222,20210606,19:00,MADRE DE DIOS,PE-30C,438,CHOQUE,2,0,438.0,2021-06-06,PE-30C,-12.524001484021792,-69.13662507247808,True
20211222,20210606,15:50,ICA,PE-1S,456,DESPISTE,0,0,456.0,2021-06-06,PE-1S,-14.909092243389866,-74.98519499802576,True
20211222,20210606,03:00,PIURA,PE-1N,903,DESPISTE,0,4,903.0,2021-06-06,PE-1N,-5.989129502513244,-80.52931488112117,True
20211222,20210607,04:45,CAJAMARCA,PE-3N,4,DESPISTE,0,0,4.0,2021-06-07,PE-3N,-11.505579466515494,-75.93325922876595,True
20211222,20210607,14:40,LIMA,LM-100,15,CHOQUE,0,15,15.0,2021-06-07,LM-100,,,True
20211222,20210607,05:30,JUNIN,PE-4S,27,DESPISTE,0,1,27.0,2021-06-07,PE-4S,,,True
20211222,20210607,16:10,TACNA,PE-1SD,33,CHOQUE,0,2,33.0,2021-06-07,PE-1SD,-16.72578013335487,-72.41535242989583,True
20211222,20210607,07:30,PUNO,PE-34H,45,CHOQUE,0,3,45.0,2021-06-07,PE-34H,-15.248525555998517,-69.84895831935492,True
20211222,20210607,12:15,CUSCO,PE-28B,64,ATROPELLO,0,0,64.0,2021-06-07,PE-28B,-12.945901084721958,-74.02364310241589,True
20211222,20210607,03:00,AREQUIPA,PE-34A,66,DESPISTE,0,0,66.0,2021-06-07,PE-34A,-16.225063455802612,-71.66063313432053,True
20211222,20210607,19:50,LIMA,PE-1N,68,ESPECIAL,0,0,68.0,2021-06-07,PE-1N,-11.620236408031433,-77.2074018657356,True
20211222,20210607,09:45,AREQUIPA,PE-34A,80,DESPISTE,1,2,80.0,2021-06-07,PE-34A,-16.12493861399267,-71.63508075129491,True
20211222,20210607,19:22,LAMBAYEQUE,PE-1NJ,100,CHOQUE,0,2,100.0,2021-06-07,PE-1NJ,-5.91524077174481,-79.77200887550501,True
20211222,20210607,00:40,PASCO,PE-3N,137,CHOQUE,0,0,137.0,2021-06-07,PE-3N,-10.661611148591415,-76.17476146280698,True
20211222,20210607,19:40,LIMA,PE-1N,187,DESPISTE,0,1,187.0,2021-06-07,PE-1N,-10.838933147581805,-77.6966656488656,True
20211222,20210607,23:10,AMAZONAS,PE-08B,305,DESPISTE,0,1,305.0,2021-06-07,PE-08B,-6.2792644219623535,-77.93727910047527,True
20211222,20210607,04:00,ICA,PE-1S,343,DESPISTE,0,0,343.0,2021-06-07,PE-1S,-14.403810545435693,-75.56606037552055,True
20211222,20210607,14:30,ANCASH,PE-1N,423,CHOQUE,0,3,423.0,2021-06-07,PE-1N,-9.025129595377892,-78.61593234649202,True
20211222,20210607,12:30,MADRE DE DIOS,PE-30C,493,CHOQUE,0,2,493.0,2021-06-07,PE-30C,-12.065905622351492,-69.12383105112308,True
20211222,20210607,19:50,SAN MARTIN,PE-5N,641,CHOQUE,0,1,641.0,2021-06-07,PE-5N,-8.190504631275024,-76.53591555919775,True
20211222,20210607,15:50,LAMBAYEQUE,PE-1N,832,CHOQUE,1,0,832.0,2021-06-07,PE-1N,-6.456548468103063,-80.13154393565576,True
20211222,20210607,19:00,PUNO,PE-1S,1351,CHOQUE,0,0,1351.0,2021-06-07,PE-1S,,,True
20211222,20210608,12:40,LA LIBERTAD,LI-127,0,DESPISTE,18,5,0.0,2021-06-08,LI-127,,,True
20211222,20210608,22:00,PUNO,PE-34H,12,DESPISTE,0,0,12.0,2021-06-08,PE-34H,-15.401110223473637,-70.06396672073431,True
20211222,20210608,19:15,LORETO,LO-103,27,DESPISTE,0,1,27.0,2021-06-08,LO-103,,,True
20211222,20210608,09:30,AREQUIPA,PE-34,33,CHOQUE,0,1,33.0,2021-06-08,PE-34,-16.880187171198905,-72.02561869261848,True
20211222,20210608,04:30,SAN MARTIN,PE-5NB,36,DESPISTE,0,1,36.0,2021-06-08,PE-5NB,-6.431706922148019,-76.26026590810935,True
20211222,20210608,16:00,SAN MARTIN,PE-5NB,41,DESPISTE,0,0,41.0,2021-06-08,PE-5NB,-6.406990853446272,-76.26252596713944,True
20211222,20210608,19:10,LIMA,PE-1N,60,DESPISTE,0,4,60.0,2021-06-08,PE-1N,-11.683661003270746,-77.18334747653448,True
20211222,20210608,14:20,LIMA,PE-22,88,CHOQUE,0,0,88.0,2021-06-08,PE-22,-11.783538990587417,-76.32739910660979,True
20211222,20210608,09:10,LIMA,PE-1N,103,DESPISTE,0,5,103.0,2021-06-08,PE-1N,-11.418707756071143,-77.37091265285507,True
20211222,20210608,00:03,LIMA,PE-1S,105,CHOQUE,0,0,105.0,2021-06-08,PE-1S,-12.999087474159332,-76.48565862398164,True
20211222,20210608,08:00,AREQUIPA,PE-34A,181,DESPISTE,0,1,181.0,2021-06-08,PE-34A,-15.766109999999912,-70.97783042100791,True
20211222,20210608,22:00,PUNO,PE-34A,218,CHOQUE,0,1,218.0,2021-06-08,PE-34A,-15.659686222266705,-70.7501062222667,True
20211222,20210608,17:45,ICA,PE-1S,439,DESPISTE,0,1,439.0,2021-06-08,PE-1S,-14.815040446842366,-74.98413199650443,True
20211222,20210608,20:45,UCAYALI,PE-5N,444,ATROPELLO,0,0,444.0,2021-06-08,PE-5N,-9.150948225004162,-75.77532119001813,True
20211222,20210608,12:30,LA LIBERTAD,PE-1N,632,DESPISTE,0,0,632.0,2021-06-08,PE-1N,-7.674440170683751,-79.32597918190022,True
20211222,20210608,18:30,AREQUIPA,PE-1S,936,DESPISTE,0,1,936.0,2021-06-08,PE-1S,-16.430397159136078,-72.00958485194496,True
20211222,20210609,11:00,LIMA,PE-1N,5,CHOQUE,1,0,5.0,2021-06-09,PE-1N,-12.030899527517434,-77.00296103022148,True
20211222,20210609,18:45,UCAYALI,PE-18C,19,DESPISTE,0,1,19.0,2021-06-09,PE-18C,-8.688082080781154,-74.99002898925876,True
20211222,20210609,23:30,LIMA,PE-1S,23,DESPISTE,0,1,23.0,2021-06-09,PE-1S,-12.24236550164664,-76.94430819131811,True
20211222,20210609,15:00,AREQUIPA,PE-34A,27,DESPISTE,0,0,27.0,2021-06-09,PE-34A,-16.425501075818246,-71.6570686065464,True
20211222,20210609,18:30,AREQUIPA,PE-1SD,33,DESPISTE,0,0,33.0,2021-06-09,PE-1SD,-16.72578013335487,-72.41535242989583,True
20211222,20210609,21:50,LIMA,PE-1N,64,CHOQUE,0,1,64.0,2021-06-09,PE-1N,-11.654955855429053,-77.19964217875955,True
20211222,20210609,18:07,LIMA,PE-22,78,CHOQUE,0,1,78.0,2021-06-09,PE-22,-11.836472512317764,-76.37600339735839,True
20211222,20210609,04:30,TUMBES,PE-1N,169,DESPISTE,0,4,169.0,2021-06-09,PE-1N,-10.958343688855178,-77.6465415857082,True
20211222,20210609,15:30,LIMA,PE-1N,195,DESPISTE,0,3,195.0,2021-06-09,PE-1N,-10.809318459769994,-77.70090883878109,True
20211222,20210609,11:00,LA LIBERTAD,PE-1N,613,CHOQUE,1,2,613.0,2021-06-09,PE-1N,-7.792774967645444,-79.21616649596545,True
20211222,20210609,20:00,AREQUIPA,PE-1S,940,ATROPELLO,1,1,940.0,2021-06-09,PE-1S,-16.44516811814113,-71.97543852248221,True
20211222,20210609,04:30,AREQUIPA,PE-1S,1067,DESPISTE,0,0,1067.0,2021-06-09,PE-1S,-17.11305479742661,-71.51861487842943,True
20211222,20210610,11:40,CAJAMARCA,PE-1NG,13,DESPISTE,0,2,13.0,2021-06-10,PE-1NG,-7.381187473654709,-79.39022048412708,True
20211222,20210610,07:00,PUNO,PU-100,17,DESPISTE,2,0,17.0,2021-06-10,PU-100,,,True
20211222,20210610,19:15,JUNIN,PE-3N,33,CHOQUE,1,4,33.0,2021-06-10,PE-3N,-11.312453060711277,-75.90278853982137,True
20211222,20210610,20:15,LIMA,PE-1S,33,DESPISTE,0,1,33.0,2021-06-10,PE-1S,-12.290721215059772,-76.86672373926805,True
20211222,20210610,19:20,JUNIN,PE-3N,37,CHOQUE,0,0,37.0,2021-06-10,PE-3N,-11.283345450729579,-75.92079551326114,True
20211222,20210610,17:10,HUANUCO,PE-18A,69,CHOQUE,1,0,69.0,2021-06-10,PE-18A,-9.644060609673629,-76.06599151421885,True
20211222,20210610,08:50,AREQUIPA,PE-34A,84,DESPISTE,0,1,84.0,2021-06-10,PE-34A,-16.105249999999955,-71.6176720544646,True
20211222,20210610,21:30,AREQUIPA,PE-34A,87,CHOQUE,0,0,87.0,2021-06-10,PE-34A,-16.092195359752303,-71.60190822315788,True
20211222,20210610,15:25,LIMA,PE-22,116,CHOQUE,0,2,116.0,2021-06-10,PE-22,-11.66059649833997,-76.24459348592353,True
20211222,20210610,12:10,LIMA,PE-1N,154,CHOQUE,0,1,154.0,2021-06-10,PE-1N,-11.068789182839408,-77.5860174419725,True
20211222,20210610,06:00,ICA,PE-1S,356,CHOQUE,0,0,356.0,2021-06-10,PE-1S,-14.45130400137588,-75.45591120312474,True
20211222,20210610,13:30,APURIMAC,PE-30A,385,CHOQUE,0,3,385.0,2021-06-10,PE-30A,-14.028723076124098,-73.21641941636621,True
20211222,20210610,13:45,LA LIBERTAD,PE-1N,484,DESPISTE,0,0,484.0,2021-06-10,PE-1N,-8.641623597977864,-78.62418547375817,True
20211222,20210610,18:00,SAN MARTIN,PE-5N,656,CHOQUE,1,0,656.0,2021-06-10,PE-5N,-8.143159558523543,-76.58487735609377,True
20211222,20210610,05:40,SAN MARTIN,PE-5N,659,DESPISTE,0,0,659.0,2021-06-10,PE-5N,-8.121817986589466,-76.59964156232078,True
20211222,20210610,07:04,SAN MARTIN,PE-5N,659,CHOQUE,0,0,659.0,2021-06-10,PE-5N,-8.121817986589466,-76.59964156232078,True
20211222,20210610,17:05,SAN MARTIN,PE-5N,755,CHOQUE,0,2,755.0,2021-06-10,PE-5N,-7.546732096911713,-76.69072794598384,True
20211222,20210610,22:30,CUSCO,PE-3S,1100,CHOQUE,0,0,1100.0,2021-06-10,PE-3S,-14.19780225842513,-71.32009179516906,True
20211222,20210611,03:15,UCAYALI,PE-18C,39,DESPISTE,0,0,39.0,2021-06-11,PE-18C,-8.562401450113732,-74.8938564370962,True
20211222,20210611,07:50,CAJAMARCA,PE-08,86,CHOQUE,0,1,86.0,2021-06-11,PE-08,-7.226590964271003,-78.8839720735845,True
20211222,20210611,01:30,LIMA,PE-22,112,CHOQUE,0,0,112.0,2021-06-11,PE-22,-11.67094606237875,-76.25628872745061,True
20211222,20210611,18:00,CAJAMARCA,PE-08,165,DESPISTE,0,0,165.0,2021-06-11,PE-08,-7.237644864714603,-78.47276914180834,True
20211222,20210611,07:30,LIMA,PE-1N,212,ESPECIAL,0,0,212.0,2021-06-11,PE-1N,-10.64959579125828,-77.8481143075102,True
20211222,20210611,05:10,ANCASH,PE-1N,269,CHOQUE,2,5,269.0,2021-06-11,PE-1N,-10.24699960439865,-78.0366225613425,True
20211222,20210611,06:30,ICA,PE-1S,276,DESPISTE,0,0,276.0,2021-06-11,PE-1S,-13.935787056106248,-75.85221400587224,True
20211222,20210611,03:40,AREQUIPA,PE-1S,601,CHOQUE,0,0,601.0,2021-06-11,PE-1S,-15.82021092500037,-74.33168216160497,True
20211222,20210611,11:30,MADRE DE DIOS,PE-30C,602,CHOQUE,0,1,602.0,2021-06-11,PE-30C,-11.346387754102526,-69.50926928421495,True
20211222,20210611,08:15,APURIMAC,PE-3S,764,CHOQUE,0,0,764.0,2021-06-11,PE-3S,-13.68196798359628,-72.91870890975014,True
20211222,20210611,06:30,AREQUIPA,PE-1S,997,CHOQUE,0,5,997.0,2021-06-11,PE-1S,-16.77325102356703,-71.86921960027506,True
20211222,20210611,09:00,PIURA,PE-1N,1108,DESPISTE,0,0,1108.0,2021-06-11,PE-1N,-4.53348613561463,-81.20567223811115,True
20211222,20210611,19:30,PUNO,PE-3S,1306,CHOQUE,1,0,1306.0,2021-06-11,PE-3S,-15.398962741522139,-70.15387816519431,True
20211222,20210612,12:00,ICA,PE-28A,14,CHOQUE,0,4,14.0,2021-06-12,PE-28A,-13.688995233138327,-76.03308124145063,True
20211222,20210612,17:45,CAJAMARCA,PE-08,71,CHOQUE,0,0,71.0,2021-06-12,PE-08,-7.188495994012875,-78.99567053597372,True
20211222,20210612,19:05,LIMA,PE-1N,84,CHOQUE,0,1,84.0,2021-06-12,PE-1N,-11.55014767325089,-77.27645631319672,True
20211222,20210612,18:00,ANCASH,PE-16,100,DESPISTE,0,4,100.0,2021-06-12,PE-16,-10.14596733834941,-77.38252132852972,True
20211222,20210612,15:50,LIMA,PE-1N,111,CHOQUE,0,2,111.0,2021-06-12,PE-1N,-11.397662136794214,-77.41903008400746,True
20211222,20210612,03:00,PASCO,PE-3N,137,CHOQUE,0,0,137.0,2021-06-12,PE-3N,-10.661611148591415,-76.17476146280698,True
20211222,20210612,16:20,JUNIN,PE-22,154,CHOQUE,0,2,154.0,2021-06-12,PE-22,-11.609307054351873,-76.03421073631003,True
20211222,20210612,04:50,CAJAMARCA,PE-5N,159,CHOQUE,1,1,159.0,2021-06-12,PE-5N,-10.239766964494876,-74.98213087454688,True
20211222,20210612,02:30,ANCASH,PE-1N,346,DESPISTE,0,2,346.0,2021-06-12,PE-1N,-9.692589986878168,-78.28231122604849,True
20211222,20210612,17:30,AREQUIPA,PE-1S,914,CHOQUE,0,1,914.0,2021-06-12,PE-1S,-16.35500144063494,-72.148244733122,True
20211222,20210612,10:20,AREQUIPA,PE-1S,961,DESPISTE,0,0,961.0,2021-06-12,PE-1S,-16.50496720319223,-71.82248611400202,True
20211222,20210613,09:50,PIURA,PE-1N,1,DESPISTE,0,1,1.0,2021-06-13,PE-1N,-12.050405425107773,-76.97740415220201,True
20211222,20210613,20:35,UCAYALI,PE-18C,15,DESPISTE,0,2,15.0,2021-06-13,PE-18C,-8.718091544267,-75.00655789342348,True
20211222,20210613,17:40,PUNO,PE-36B,22,CHOQUE,0,5,22.0,2021-06-13,PE-36B,-16.714586401802947,-70.45023026999512,True
20211222,20210613,05:45,JUNIN,PE-22A,64,DESPISTE,0,0,64.0,2021-06-13,PE-22A,-12.343754200162467,-76.31964062684345,True
20211222,20210613,18:50,LIMA,PE-1N,77,CHOQUE,1,0,77.0,2021-06-13,PE-1N,-11.602077442374776,-77.24610941541458,True
20211222,20210613,16:54,JUNIN,PE-3S,87,DESPISTE,0,1,87.0,2021-06-13,PE-3S,-11.816153934108973,-75.42085544023954,True
20211222,20210613,18:45,LIMA,PE-1N,111,DESPISTE,0,1,111.0,2021-06-13,PE-1N,-11.397662136794214,-77.41903008400746,True
20211222,20210613,14:30,LIMA,PE-22,119,DESPISTE,0,3,119.0,2021-06-13,PE-22,-11.637866230003475,-76.23299827749263,True
20211222,20210613,19:20,LIMA,PE-1N,203,CHOQUE,1,0,203.0,2021-06-13,PE-1N,-10.693887907265005,-77.78498879822675,True
20211222,20210613,15:30,AMAZONAS,PE-5N,209,CHOQUE,0,1,209.0,2021-06-13,PE-5N,-9.840499284611612,-75.01507670588369,True
20211222,20210613,18:40,HUANUCO,PE-5N,521,CHOQUE,0,2,521.0,2021-06-13,PE-5N,-8.93321170955978,-76.1087442956977,True
20211222,20210613,20:10,ANCASH,PE-3N,561,CHOQUE,0,1,561.0,2021-06-13,PE-3N,-9.673141517466961,-77.48078243766497,True
20211222,20210613,15:40,PIURA,PE-1N,1005,CHOQUE,0,0,1005.0,2021-06-13,PE-1N,-5.129955299387884,-80.7002947940494,True
20211222,20210613,07:42,PIURA,PE-1N,1017,DESPISTE,1,0,1017.0,2021-06-13,PE-1N,-5.026640133236549,-80.70094932148477,True
20211222,20210613,21:30,MOQUEGUA,PE-1S,1167,DESPISTE,0,2,1167.0,2021-06-13,PE-1S,-17.43062063300712,-71.04812623724327,True
20211222,20210613,22:20,TACNA,PE-1S,1213,DESPISTE,0,2,1213.0,2021-06-13,PE-1S,-17.695780577116917,-70.84156692355832,True
20211222,20210614,20:45,CAJAMARCA,PE-06,8,ATROPELLO,1,0,8.0,2021-06-14,PE-06,-6.82830457183284,-79.92612300724561,True
20211222,20210614,09:00,JUNIN,PE-3S,14,CHOQUE,0,3,14.0,2021-06-14,PE-3S,-11.593761837960578,-75.84356681950936,True
20211222,20210614,11:30,LIMA,PE-1S,27,CHOQUE,0,0,27.0,2021-06-14,PE-1S,-12.261527902956091,-76.9132123532612,True
