anio,mes,entidad,concesion,siglas,peaje,clase,TIPO_TARIFA,tipo_vehiculo,TIPO_EJE_VEH,NRO_EJES,CANTIDAD VEHICULOS,cant_vehiculos
2019,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,San Juan de Marcona,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,167,167
2019,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Pichirhua,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,21757,21757
2019,1,CARRETERA ANDINA DEL SUR S.A.C.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 1: Marcona - Urcos,IS1,Ccasacancha,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,582,582
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,Quincemil,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,14830,14830
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,Quincemil,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,1639,1639
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,Quincemil,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,1566,1566
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,Quincemil,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,6,6
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,Quincemil,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,296,296
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,Quincemil,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,500,500
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 2 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 2 : Urcos-Inambari,IS2,Quincemil,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,1963,1963
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Unión Progreso,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,539,539
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Iñapari (San Lorenzo),PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,9,9
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Iñapari (San Lorenzo),PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,171,171
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Iñapari (San Lorenzo),PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,861,861
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,599,599
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Unión Progreso,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,2418,2418
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Iñapari (San Lorenzo),PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,656,656
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Iñapari (San Lorenzo),PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,9 ejes,1,1
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,1488,1488
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Unión Progreso,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,2584,2584
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Iñapari (San Lorenzo),PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,16,16
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Iñapari (San Lorenzo),PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,7791,7791
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,308,308
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,394,394
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,1746,1746
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Unión Progreso,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,34999,34999
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,79,79
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Unión Progreso,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,666,666
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Unión Progreso,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,353,353
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,21927,21927
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Planchón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,8,8
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Iñapari (San Lorenzo),EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,270,270
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Unión Progreso,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,4,4
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Unión Progreso,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,2346,2346
2019,1,CONCESIONARIA INTEROCEANICA SUR - TRAMO 3 S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 3: Inambari-Iñapari,IS3,Iñapari (San Lorenzo),PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,269,269
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,831,831
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,8419,8419
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa No Efectivo Tarjetas Prepago,LIGERO,EJE VEHICULO,Ligeros,281,281
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,1241,1241
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,2794,2794
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,2 ejes Dif. 1,500,500
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,250,250
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,1683,1683
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,2 ejes Dif. 2,2060,2060
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa No Efectivo Tarjetas Prepago,LIGERO,EJE VEHICULO,Ligeros,463,463
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,3 ejes Dif. 1,17,17
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa No Efectivo Tarjetas Prepago,PESADO,EJE VEHICULO,3 ejes,377,377
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,808,808
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,5272,5272
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,2 ejes Dif. 1,607,607
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,752,752
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,6 ejes,1728,1728
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,317,317
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,2 ejes Dif. 1,573,573
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,992,992
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,5,5
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,LIGERO,EJE VEHICULO DIFERENCIADO,Ligeros Dif 1,4435,4435
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa No Efectivo Tarjetas Prepago,PESADO,EJE VEHICULO,2 ejes,96,96
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,2 ejes Dif. 2,15,15
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,3355,3355
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,282,282
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,44,44
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,3,3
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa No Efectivo Tarjetas Prepago,PESADO,EJE VEHICULO,2 ejes,39,39
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,LIGERO,EJE VEHICULO DIFERENCIADO,Ligeros Dif 3,78,78
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,446,446
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa No Efectivo Tarjetas Prepago,LIGERO,EJE VEHICULO,Ligeros,842,842
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,LIGERO,EJE VEHICULO DIFERENCIADO,Ligeros Dif 1,2902,2902
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa No Efectivo Tarjetas Prepago,PESADO,EJE VEHICULO,3 ejes,28,28
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,2 ejes Dif. 2,70,70
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa Normal,LIGERO,EJE VEHICULO,Ligeros,20071,20071
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,LIGERO,EJE VEHICULO DIFERENCIADO,Ligeros Dif 3,114,114
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,252,252
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa No Efectivo Tarjetas Prepago,PESADO,EJE VEHICULO,3 ejes,15,15
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa No Efectivo Tarjetas Prepago,PESADO,EJE VEHICULO,7 ejes,18,18
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,277,277
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,968,968
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,282,282
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa No Efectivo Tarjetas Prepago,PESADO,EJE VEHICULO,6 ejes,14,14
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,3 ejes Dif. 3,17,17
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Gabán,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,3 ejes Dif. 1,287,287
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,2 ejes Dif. 3,70,70
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,3 ejes Dif. 2,18,18
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,LIGERO,EJE VEHICULO DIFERENCIADO,Ligeros Dif 1,4518,4518
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,3 ejes Dif. 1,6,6
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,LIGERO,EJE VEHICULO DIFERENCIADO,Ligeros Dif 2,1480,1480
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa Diferenciada o Poli¿tica Comercial,PESADO,EJE VEHICULO DIFERENCIADO,2 ejes Dif. 3,46,46
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,San Antón,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,782,782
2019,1,INTERSUR CONCESIONES S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 4: Azángaro-Inambari,IS4,Macusani,PAGANTES,Tarifa No Efectivo Tarjetas Prepago,PESADO,EJE VEHICULO,2 ejes,23,23
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,Patahuasi,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,15370,15370
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,Pampa Cuellar,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,4231,4231
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,Matarani,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,1712,1712
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,Caracoto - Illpa,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,8 ejes,1,1
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,Santa Lucía,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,7976,7976
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,Pampa Cuellar,EXONERADOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,185,185
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,Pampa Cuellar,EVADIDOS,SIN ESPECIFICAR,SIN ESPECIFICAR,EJE VEHICULO DIFERENCIADO,,14,14
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,Santa Lucía,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,4 ejes,2174,2174
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,Pampa Cuellar,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,1484,1484
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,Patahuasi,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,5 ejes,2186,2186
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,Matarani,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,2 ejes,6564,6564
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,Uchumayo,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,11954,11954
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,Matarani,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,3 ejes,1116,1116
2019,1,CONCESIONARIA VIAL DEL SUR S.A.,Corredor Vial Interoceánico Sur Perú -Brasil  Tramo 5: Ilo  Matarani - Azangaro,IS5,Ilo,PAGANTES,Tarifa Normal,PESADO,EJE VEHICULO,7 ejes,46,46
