fecha,anio,mes,dia_semana,hora3,fallecidos,CANTIDAD DE LESIONADOS,CLASE SINIESTRO,CAUSA FACTOR PRINCIPAL,SUPERFICIE DE CALZADA,TIPO DE VÍA,RED VIAL,DEPARTAMENTO,PROVINCIA,DISTRITO,lat,lon,"('ruta',)",km_red
2024-09-19,2024,9,3,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,CAJAMARCA,SAN JUAN,-7.29191983378323,-78.5047432159537,PE-08,141.82107219332548
2024-09-20,2024,9,4,0,3,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,TRUJILLO,HUANCHACO,-8.1122553924,-79.0941381492,PE-1N,571.3497608862488
2024-09-21,2024,9,5,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,PUENTE PIEDRA,-11.867565537290584,-77.07263411036996,PE-1N,30.079427473843552
2024-09-21,2024,9,5,0,2,2,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,CANCHIS,MARANGANI,-14.4102126,-71.1185534,PE-3S,1135.130253745824
2024-09-21,2024,9,5,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,RIOJA,PARDO MIGUEL,-5.745756,-77.481797,PE-5N,1131.382307207132
2024-09-21,2024,9,5,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,CONCRETO,CARRETERA,NACIONAL,HUANCAVELICA,ANGARAES,LIRCAY,-12.996855888368412,-74.73439418751957,PE-26B,74.48254655595822
2024-09-22,2024,9,6,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SAN MARTIN DE PORRES,-11.98473174673873,-77.10063034238064,PE-20J,
2024-09-22,2024,9,6,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,TROCHA,CARRETERA,NACIONAL,APURIMAC,ANDAHUAYLAS,JOSE MARIA ARGUEDAS,-13.76238857,-73.35554384,PE-30B,155.8492218607365
2024-09-23,2024,9,0,0,1,0,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,-6.04572,-77.025005,PE-5N,1063.6989495867338
2024-09-23,2024,9,0,0,1,0,CHOQUE CON OBJETO FIJO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,EL COLLAO,ILAVE,-16.0891633,-69.6430304,PE-3S,1417.003312216521
2024-09-24,2024,9,1,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,ASCOPE,CHOCOPE,-7.7942462683,-79.2094253297,PE-1N,612.2001606858793
2024-09-24,2024,9,1,0,1,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,AYACUCHO,PARINACOCHAS,CORACORA,-14.605142,-73.598382,PE-30A,251.75120457380075
2024-09-25,2024,9,2,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,PALPA,PALPA,-14.546213,-75.187336,PE-1S,397.0179977604862
2024-09-28,2024,9,5,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,VIRU,CHAO,-8.649788223807997,-78.6201735726224,PE-1N,482.9922504752566
2024-09-29,2024,9,6,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,,CARRETERA,NACIONAL,PUNO,CHUCUITO,DESAGUADERO,-16.5441163,-69.0546925,PE-3S,1508.9578723200282
2024-09-29,2024,9,6,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,ESPINAR,PICHIGUA,-14.661652,-71.264258,PE-34F,23.147384752241493
2024-09-30,2024,9,0,0,1,0,ATROPELLO FUGA,IMPRUDENCIA DEL PEATÓN,CONCRETO,CARRETERA,NACIONAL,CUSCO,ANTA,ANTA,-13.476892,-72.1231,PE-3S,949.3925222678092
2024-10-02,2024,10,2,0,3,3,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,PISCO,SAN ANDRES,-13.763973,-76.166958,PE-1SE,41.11
2024-10-03,2024,10,3,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,SAN PABLO,SAN BERNARDINO,-7.2161079597767,-78.7735173384439,PE-08,100.1490846847358
2024-10-05,2024,10,5,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SANTA ANITA,-12.043867334297834,-76.98491305675641,PE-1N,2.0971903208241414
2024-10-05,2024,10,5,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,CHUMBIVILCAS,VELILLE,-14.554078,-71.920281,PE-3SG,143.01618519680594
2024-10-05,2024,10,5,0,1,1,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,ASCOPE,RAZURI,-7.6208439965,-79.3640206121,PE-1N,639.4104918746613
2024-10-06,2024,10,6,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,ICA,SANTIAGO,-14.265601,-75.6852812,PE-1S,321.29762226725785
2024-10-07,2024,10,0,0,1,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,HUALGAYOC,BAMBAMARCA,-6.68145,-78.529235,PE-3N,1388.535334046888
2024-10-07,2024,10,0,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,TUMBES,TUMBES,LA CRUZ,-3.63338148310038,-80.57683103691467,PE-1N,1262.0521497334255
2024-10-07,2024,10,0,0,1,1,VOLCADURA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,-5.15358,-78.922256,PE-5N,1475.313369099694
2024-10-08,2024,10,1,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SAN JUAN DE MIRAFLORES,-12.184460620384298,-76.97496548239543,PE-1S,14.613220751860016
2024-10-08,2024,10,1,0,3,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,CHINCHA,GROCIO PRADO,-13.388295,-76.20154,PE-1S,182.87713666114004
2024-10-09,2024,10,2,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,TROCHA,CARRETERA,NACIONAL,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,-7.810487432033153,-77.67925675250284,PE-10C,89.23663382260673
2024-10-09,2024,10,2,0,3,6,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,CHEPEN,PACANGA,-7.0817825442111,-79.5417373061139,PE-1N,728.0174707844799
2024-10-09,2024,10,2,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,,CARRETERA,NACIONAL,LIMA,HUARAL,PACARAOS,-11.1193513965133,-76.6194310286308,PE-20C,110.27498901392354
2024-10-10,2024,10,3,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,ICA,SANTIAGO,-14.2827846,-75.6817571,PE-1S,323.2389093930157
2024-10-11,2024,10,4,0,1,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,JAEN,BELLAVISTA,-5.614354,-78.77331,PE-5N,1404.505556686766
2024-10-14,2024,10,0,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,CUTERVO,CHOROS,-5.95096986557797,-78.8470419742326,PE-04C,14.032115543817593
2024-10-14,2024,10,0,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,AREQUIPA,LA JOYA,-16.507247,-71.818647,PE-1S,961.4802469707864
2024-10-15,2024,10,1,0,1,0,ATROPELLO,NEGLIGENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CALLAO,CALLAO,MI PERU,-11.8420542703925,-77.1153440915478,PE-20,1.1789237032416873
2024-10-15,2024,10,1,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,LURIN,-12.276011058895223,-76.8901469725719,PE-1S,29.97675086629544
2024-10-15,2024,10,1,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SAN MARTIN DE PORRES,-12.02033807433146,-77.05929693050848,PE-1N,12.78734555872774
2024-10-15,2024,10,1,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SAN BORJA,-12.095894335182612,-76.98032720095229,PE-1S,4.539919113345823
2024-10-16,2024,10,2,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,TRUJILLO,SIMBAL,-8.0161093131,-78.8074811485,PE-10A,30.399530453119016
2024-10-16,2024,10,2,0,1,0,ATROPELLO FUGA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CALLAO,CALLAO,CALLAO,-11.9673285068994,-77.1259706672939,PE-20,16.178667937652342
2024-10-16,2024,10,2,0,4,0,VOLCADURA,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,APURIMAC,ANDAHUAYLAS,KISHUARA,-13.6737406671805,-73.1723933717008,PE-3S,670.3611408648397
2024-10-17,2024,10,3,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,CONCRETO,CARRETERA,NACIONAL,CUSCO,CANCHIS,SICUANI,-14.270894,-71.236478,PE-3S,1114.0875027056916
2024-10-17,2024,10,3,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,PUNO,PICHACANI,-16.1418622,-70.0530083,PE-36B,120.083191678978
2024-10-17,2024,10,3,0,4,1,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,ICA,ICA,-14.079419,-75.7186027,PE-1SC,1.2503029571375648
2024-10-19,2024,10,5,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,AYACUCHO,HUAMANGA,VINCHOS,-13.349243,-74.396823,PE-28A,282.1248451614552
2024-10-19,2024,10,5,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,PUENTE PIEDRA,-11.829948069211149,-77.1179186448279,PE-1N,36.657086822635854
2024-10-19,2024,10,5,0,1,0,CHOQUE CON OBJETO FIJO,EN PROCESO DE INVESTIGACIÓN,,CARRETERA,NACIONAL,PUNO,PUNO,PAUCARCOLLA,-15.6968927,-70.0677829,PE-3S,1342.9940581222866
2024-10-19,2024,10,5,0,1,7,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,AFIRMADO,CARRETERA,NACIONAL,CAJAMARCA,JAEN,SAN JOSE DEL ALTO,-5.472318,-78.961161,PE-02B,114.05486447039856
2024-10-20,2024,10,6,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,-5.88131,-77.3373,PE-5N,1108.888309543284
2024-10-20,2024,10,6,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,,CARRETERA,NACIONAL,PUNO,PUNO,PAUCARCOLLA,-15.750106169001928,-70.05283009574735,PE-3S,1349.082699301517
2024-10-20,2024,10,6,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,-5.806079,-77.398141,PE-5N,1119.852706339909
2024-10-22,2024,10,1,0,1,2,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,CAJABAMBA,CONDEBAMBA,-7.569672,-78.139411,PE-3N,1172.8214274663208
2024-10-24,2024,10,3,0,1,1,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,-15.8148516603397,-71.0664846432553,PE-34A,169.22658507857636
2024-10-24,2024,10,3,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,TRUJILLO,SALAVERRY,-8.17953221994708,-78.9910851223929,PE-1N,553.2566596724268
2024-10-26,2024,10,5,0,1,33,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,-3.7184627680260296,-80.75308440282073,PE-1N,1238.8863438725962
2024-10-26,2024,10,5,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,CONCRETO,CARRETERA,NACIONAL,CUSCO,LA CONVENCION,HUAYOPATA,-13.030966,-72.474889,PE-28B,508.47479030047873
2024-10-26,2024,10,5,0,1,4,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,AFIRMADO,CARRETERA,NACIONAL,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,-7.902365213998411,-78.13209083165182,PE-3N,1083.3845392305586
2024-10-27,2024,10,6,0,1,1,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,RIOJA,RIOJA,-6.003299,-77.258576,PE-5N,1092.37165494874
2024-10-27,2024,10,6,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,LA MOLINA,-12.07308731864632,-76.97379610224523,PE-1S,1.6837214530884874
2024-10-27,2024,10,6,0,1,2,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,JAEN,JAEN,-5.80052600529829,-78.7780580135235,PE-5N,1375.345063053118
2024-10-27,2024,10,6,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,ANTA,ANTA,-13.473334,-72.15645,PE-3S,944.7019542162648
2024-10-27,2024,10,6,0,1,1,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,VILLA EL SALVADOR,-12.24230019417219,-76.94443531208574,PE-1S,22.98438093682324
2024-10-28,2024,10,0,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,CHORRILLOS,-12.20297238697622,-76.97422639407436,PE-1S,16.71036466985883
2024-10-28,2024,10,0,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,PUNO,PICHACANI,-16.053277403549732,-70.00857881806755,PE-36B,130.96056377040804
2024-10-28,2024,10,0,0,2,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,ISLAY,COCACHACRA,-16.91296,-71.834013,PE-1S,1012.9917125359956
2024-10-28,2024,10,0,0,1,0,CHOQUE FUGA,IMPRUDENCIA DEL CONDUCTOR,AFIRMADO,CARRETERA,NACIONAL,CUSCO,ESPINAR,ESPINAR,-14.823718,-71.31396,PE-3SG,254.9442805456571
2024-10-29,2024,10,1,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,TRUJILLO,TRUJILLO,-8.11070019432683,-78.9978807729408,PE-10A,3.5873621775869085
2024-10-29,2024,10,1,0,1,2,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,ICA,CHINCHA,CHINCHA BAJA,-13.532677,-76.183176,PE-1SE,14.540769214007073
2024-10-29,2024,10,1,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,TRUJILLO,MOCHE,-8.1584946911,-79.0122101523,PE-1N,556.6381153463301
2024-10-30,2024,10,2,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,CONTUMAZA,TANTARICA,-7.216566,-78.915727,PE-08,81.81030971188997
2024-10-31,2024,10,3,0,1,0,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,TRUJILLO,SALAVERRY,-8.2335859892,-78.9431733722,PE-1N,545.0452221911496
2024-11-01,2024,11,4,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SANTIAGO DE SURCO,-12.144956173085545,-76.98185581829424,PE-1S,10.071198245416335
2024-11-01,2024,11,4,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,LURIN,-12.271726606789969,-76.89665058034338,PE-1S,29.12570882423481
2024-11-01,2024,11,4,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,JAEN,SAN FELIPE,-5.81084846608629,-79.3749173095208,PE-3N,1625.1637984452068
2024-11-02,2024,11,5,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,PUENTE PIEDRA,-11.841321882836445,-77.1036778709971,PE-1N,34.64473796698585
2024-11-02,2024,11,5,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,CAÑETE,CHILCA,-12.46768405177241,-76.75083889502976,PE-1S,57.95075110580622
2024-11-02,2024,11,5,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,HUAURA,HUAURA,-11.06286,-77.5882,PE-1N,154.69997757925518
2024-11-03,2024,11,6,0,1,1,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,LURIN,-12.298902856006416,-76.85174523994628,PE-1S,34.86976274133215
2024-11-03,2024,11,6,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,LURIN,-12.247410343241532,-76.93467601123427,PE-1S,24.188369185907085
2024-11-03,2024,11,6,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,CHUCUITO,POMATA,-16.390811414553394,-69.20801939945108,PE-3S,1482.942553598161
2024-11-03,2024,11,6,0,1,0,ATROPELLO FUGA,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,CAJAMARCA,SAN JUAN,-7.287024,-78.514292,PE-08,138.6047119997843
2024-11-03,2024,11,6,0,1,0,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,CHEPEN,PACANGA,-7.087676410092731,-79.53276796370766,PE-1N,726.8789678453626
2024-11-04,2024,11,0,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,LURIN,-12.276684000272018,-76.88874829640085,PE-1S,30.1454145766242
2024-11-04,2024,11,0,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CUSCO,QUISPICANCHI,LUCRE,-13.593077,-71.719844,PE-28B,689.2868339631375
2024-11-05,2024,11,1,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,AFIRMADO,CARRETERA,NACIONAL,CUSCO,QUISPICANCHI,OROPESA,-13.5888922,-71.801062,PE-3S,993.3406133618024
2024-11-06,2024,11,2,0,1,2,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,CHOTA,CHOTA,-6.61882394489821,-78.5866799029114,PE-3N,1408.6114609313418
2024-11-06,2024,11,2,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,AREQUIPA,CERRO COLORADO,-16.32668,-71.5954,PE-34A,45.877044509204325
2024-11-07,2024,11,3,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,LURIGANCHO,-12.020897643281268,-76.93441268832746,PE-22,6.542778056635219
2024-11-08,2024,11,4,0,1,1,ATROPELLO,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,CAJAMARCA,ENCAÑADA,-7.09733656070228,-78.3438340384847,PE-08B,30.458699811271565
2024-11-09,2024,11,5,0,1,1,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,-5.901865,-77.326959,PE-5N,1106.3414264659818
2024-11-09,2024,11,5,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,CAJAMARCA,CAJAMARCA,LLACANORA,-7.20512260414016,-78.4138790121879,PE-3N,1261.9939610889005
2024-11-10,2024,11,6,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SANTA MARIA DEL MAR,-12.405637323741365,-76.75669771860223,PE-1S,50.93124545265481
2024-11-11,2024,11,0,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,VIRU,CHAO,-8.506555527687222,-78.68817500700135,PE-1N,501.6345979974438
2024-11-11,2024,11,0,0,1,1,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,PUNO,PUNO,CHUCUITO,-15.885669,-69.902386,PE-3S,1379.6665013374802
2024-11-11,2024,11,0,0,1,0,CHOQUE,IMPERICIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,SAN MARTIN,MOYOBAMBA,CALZADA,-6.044246,-77.050903,PE-5N,1066.7951572042118
2024-11-14,2024,11,3,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,AFIRMADO,CARRETERA,NACIONAL,HUANCAVELICA,TAYACAJA,AHUAYCHA,-12.523262528755952,-74.86685155548146,PE-3S,210.6923556675507
2024-11-14,2024,11,3,0,1,0,ATROPELLO,IMPRUDENCIA DEL PEATÓN,ASFALTADA,CARRETERA,NACIONAL,PUNO,PUNO,ACORA,-16.048075,-69.708688,PE-3S,1409.0638689080397
2024-11-16,2024,11,5,0,1,8,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA,-15.97156,-71.202597,PE-34A,144.70522759127022
2024-11-16,2024,11,5,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SAN MARTIN DE PORRES,-12.0315508235212,-77.05585270077225,PE-1N,11.47644771498275
2024-11-17,2024,11,6,0,1,0,DESPISTE,IMPRUDENCIA DEL CONDUCTOR,ASFALTADA,CARRETERA,NACIONAL,APURIMAC,AYMARAES,COTARUSE,-14.563889924464432,-73.44992261786385,PE-30A,275.7585125215984
2024-11-17,2024,11,6,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,LURIN,-12.254122717973557,-76.92498423773603,PE-1S,25.480349537215304
2024-11-17,2024,11,6,0,1,0,ATROPELLO FUGA,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SANTA ANITA,-12.041708479528856,-76.98714409229062,PE-1N,2.4331827212615424
2024-11-18,2024,11,0,0,1,1,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI,-16.054299,-71.34091,PE-34A,122.06945779612616
2024-11-18,2024,11,0,0,1,0,DESPISTE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,SANTIAGO DE SURCO,-12.126724649530887,-76.97703900103295,PE-1S,7.974465620756656
2024-11-18,2024,11,0,0,1,0,CHOQUE FUGA,EN PROCESO DE INVESTIGACIÓN,,CARRETERA,NACIONAL,PUNO,CHUCUITO,JULI,-16.218194,-69.492569,PE-3S,1439.3926422751967
2024-11-19,2024,11,1,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,ANCON,-11.74092190766878,-77.1378463333404,PE-1N,48.823304837982775
2024-11-19,2024,11,1,0,1,0,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LA LIBERTAD,VIRU,CHAO,-8.565308276870145,-78.67376457322652,PE-1N,494.822489122085
2024-11-19,2024,11,1,0,1,0,ATROPELLO,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,LURIN,-12.246522870163874,-76.93626354696862,PE-1S,23.98974146961236
2024-11-20,2024,11,2,0,1,2,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,LIMA,LIMA,PUENTE PIEDRA,-11.89046299549707,-77.06823869713902,PE-1N,27.430795853663003
2024-11-20,2024,11,2,0,1,0,CHOQUE,IMPRUDENCIA DEL CONDUCTOR,AFIRMADO,CARRETERA,NACIONAL,CUSCO,CANCHIS,SICUANI,-14.245399,-71.255016,PE-3S,1108.9414296381046
2024-11-20,2024,11,2,0,4,14,CHOQUE,EN PROCESO DE INVESTIGACIÓN,ASFALTADA,CARRETERA,NACIONAL,AREQUIPA,CAYLLOMA,MAJES,-16.544919,-72.544892,PE-1S,865.1557835116927
