fecha,anio,mes,dia_semana,hora3,fallecidos,heridos,modalidad,depto,via_codigo,kilometro,lat,lon
2021-05-18,2021,5,1,0,0,0,DESPISTE,ANCASH,PE-1N,408,-9.234620554268307,-78.44851087676236
2021-05-18,2021,5,1,0,0,2,ATROPELLO,SAN MARTIN,PE-5N,450,-9.1611646310595,-75.78978150747763
2021-05-18,2021,5,1,0,0,2,CHOQUE,CUSCO,PE-3S,965,-13.507441283931705,-71.99740236516122
2021-05-19,2021,5,2,0,0,0,CHOQUE,ANCASH,PE-1N,373,-9.481798419458832,-78.28967119181716
2021-05-19,2021,5,2,0,0,0,DESPISTE,SAN MARTIN,PE-5N,667,-8.070559296921886,-76.62392752329099
2021-05-20,2021,5,3,0,0,1,VOLCADURA,LIMA,PE-1NB,1,-11.549876019774592,-77.26210529070073
2021-05-20,2021,5,3,0,0,1,DESPISTE,LIMA,PE-1S,13,-12.17053592045172,-76.97935477145053
2021-05-20,2021,5,3,0,0,2,DESPISTE,LIMA,PE-1S,83,-12.657015005785905,-76.66304641592922
2021-05-20,2021,5,3,0,0,0,CHOQUE,JUNIN,PE-22,133,-11.592798704452209,-76.19205574645032
2021-05-20,2021,5,3,0,0,3,CHOQUE,LIMA,PE-1N,144,-11.155514682837378,-77.59432816814247
2021-05-20,2021,5,3,0,0,2,CHOQUE,PIURA,PE-1NJ,202,-5.187274652035484,-80.59383312079494
2021-05-20,2021,5,3,0,0,1,CHOQUE,PUNO,PE-34A,202,-15.718214889782512,-70.82134085599371
2021-05-20,2021,5,3,0,0,10,DESPISTE,ANCASH,PE-1N,397,-9.318541449152724,-78.40554251920568
2021-05-20,2021,5,3,0,0,0,CHOQUE,LA LIBERTAD,PE-1N,552,-8.18639025918139,-78.9820332435575
2021-05-21,2021,5,4,0,0,2,CHOQUE,AREQUIPA,PE-34C,1,-16.404800247858393,-71.57527272644326
2021-05-21,2021,5,4,0,0,1,CHOQUE,ANCASH,PE-14A,6,-9.52009391856786,-77.4870699508359
2021-05-21,2021,5,4,0,0,0,DESPISTE,UCAYALI,PE-18C,26,-8.644511806171638,-74.95998002954279
2021-05-21,2021,5,4,0,0,2,CHOQUE,LIMA,PE-1N,45,-11.76805645197359,-77.15871594110817
2021-05-21,2021,5,4,0,0,0,DESPISTE,LA LIBERTAD,PE-10A,73,-7.934365959751917,-78.56644331957773
2021-05-21,2021,5,4,0,0,2,CHOQUE,AREQUIPA,PE-1S,977,-16.59827268329323,-71.85322541824361
2021-05-22,2021,5,5,0,0,0,ESPECIAL,LIMA,PE-1N,0,-12.058378632999904,-76.97319185399994
2021-05-22,2021,5,5,0,0,0,DESPISTE,CAJAMARCA,PE-5N,23,-10.821115367487408,-75.29879506617756
2021-05-22,2021,5,5,0,3,0,DESPISTE,LA LIBERTAD,PE-10A,56,-7.990706106529732,-78.65758464519038
2021-05-22,2021,5,5,0,0,0,ESPECIAL,LIMA,PE-1S,60,-12.48561076926884,-76.74594791869355
2021-05-22,2021,5,5,0,0,0,CHOQUE,LIMA,PE-1N,97,-11.45304438043922,-77.33160444977595
2021-05-22,2021,5,5,0,0,0,DESPISTE,MOQUEGUA,PE-36A,106,-16.855374577378786,-70.56608973729398
2021-05-22,2021,5,5,0,0,1,ATROPELLO,ICA,PE-1S,223,-13.688996272130044,-76.15742611440658
2021-05-22,2021,5,5,0,0,4,CHOQUE,ICA,PE-1S,270,-13.932112710635163,-75.90756525752376
2021-05-22,2021,5,5,0,1,0,CHOQUE,APURIMAC,PE-30A,284,-14.552769228622864,-73.38880216410618
2021-05-22,2021,5,5,0,0,1,DESPISTE,AREQUIPA,PE-1S,924,-16.385454455152747,-72.11172334931726
2021-05-22,2021,5,5,0,0,0,DESPISTE,AREQUIPA,PE-1S,977,-16.59827268329323,-71.85322541824361
2021-05-23,2021,5,6,0,1,0,CHOQUE,CAJAMARCA,PE-5N,13,-10.874385295397568,-75.27717635421996
2021-05-23,2021,5,6,0,0,1,DESPISTE,AMAZONAS,PE-08C,35,-5.9780024094637785,-77.97125877146513
2021-05-23,2021,5,6,0,0,0,DESPISTE,CAJAMARCA,PE-08,48,-7.243028053518737,-79.13913037734623
2021-05-23,2021,5,6,0,0,1,DESPISTE,LIMA,PE-1N,81,-11.571969039919331,-77.26346688953588
2021-05-23,2021,5,6,0,0,3,CHOQUE,LIMA,PE-22,84,-11.80548316560552,-76.34185961948697
2021-05-23,2021,5,6,0,0,0,CHOQUE,LIMA,PE-22,110,-11.685662543184964,-76.26051752939492
2021-05-23,2021,5,6,0,0,2,CHOQUE,LIMA,PE-1S,116,-12.762402122203678,-76.59937204571224
2021-05-23,2021,5,6,0,0,0,DESPISTE,JUNIN,PE-22,138,-11.601619508043797,-76.14842591009425
2021-05-23,2021,5,6,0,0,3,DESPISTE,PASCO,PE-3N,142,-10.6369661703208,-76.1732017747125
2021-05-23,2021,5,6,0,0,0,ESPECIAL,ANCASH,PE-1N,257,-10.341909937437102,-78.04351532850573
2021-05-23,2021,5,6,0,0,4,CHOQUE,ICA,PE-1S,453,-14.88620938725433,-74.99462485196088
2021-05-23,2021,5,6,0,0,0,DESPISTE,SAN MARTIN,PE-5N,484,-9.181222959706842,-75.96021373957164
2021-05-23,2021,5,6,0,0,1,DESPISTE,AREQUIPA,PE-1S,630,-15.906761663484442,-74.1495787332843
2021-05-23,2021,5,6,0,0,0,DESPISTE,AREQUIPA,PE-1S,740,-16.34495069588766,-73.30912917195029
2021-05-24,2021,5,0,0,1,0,CHOQUE,JUNIN,PE-5S,14,-10.94002144259177,-75.19956455830096
2021-05-24,2021,5,0,0,0,0,DESPISTE,MOQUEGUA,PE-36A,30,-17.091358384397914,-70.84946206142422
2021-05-24,2021,5,0,0,0,0,CHOQUE,LIMA,PE-1S,61,-12.494357250569998,-76.74355432888902
2021-05-24,2021,5,0,0,0,2,DESPISTE,LIMA,PE-22,111,-11.678630463904785,-76.25802822208564
2021-05-24,2021,5,0,0,0,4,DESPISTE,CUSCO,PE-30C,199,-13.201789559982515,-70.68231457776531
2021-05-24,2021,5,0,0,0,2,DESPISTE,PIURA,PE-1NJ,199,-5.179185152672535,-80.5679952728051
2021-05-24,2021,5,0,0,0,0,ESPECIAL,ICA,PE-1S,424,-14.722428002718036,-75.0850995367212
2021-05-24,2021,5,0,0,0,0,DESPISTE,APURIMAC,PE-3S,779,-13.634183031125788,-72.88365471217094
2021-05-25,2021,5,1,0,0,6,DESPISTE,CAJAMARCA,PE-08B,9,-7.149913595254636,-78.44577337289577
2021-05-25,2021,5,1,0,0,2,CHOQUE,LIMA,PE-1NB,13,-11.496566108999955,-77.2090692939999
2021-05-25,2021,5,1,0,0,0,DESPISTE,PASCO,PE-5N,50,-10.742763053274446,-75.22479213796525
2021-05-25,2021,5,1,0,0,2,DESPISTE,LIMA,PE-1S,63,-12.510461196671754,-76.73568315994434
2021-05-25,2021,5,1,0,0,3,CHOQUE,LAMBAYEQUE,PE-1NJ,87,-5.989393429591813,-79.7037233651432
2021-05-25,2021,5,1,0,0,0,CHOQUE,LIMA,PE-1N,87,-11.52596408080099,-77.28889439417485
2021-05-25,2021,5,1,0,0,2,CHOQUE,LIMA,PE-1N,200,-10.71413356553183,-77.76782774512458
2021-05-25,2021,5,1,0,0,1,DESPISTE,ANCASH,PE-1N,321,-9.927195958677713,-78.22009534599994
2021-05-25,2021,5,1,0,1,0,CHOQUE,AREQUIPA,PE-1S,604,-15.814467928191538,-74.31215900948968
2021-05-25,2021,5,1,0,0,0,CHOQUE,LA LIBERTAD,PE-1N,695,-7.285103019591793,-79.47380299026213
2021-05-25,2021,5,1,0,2,1,CHOQUE,LAMBAYEQUE,PE-1N,819,-6.527239572099199,-80.03763136860998
2021-05-25,2021,5,1,0,0,2,CHOQUE,AREQUIPA,PE-1S,978,-16.605725691170704,-71.85852193988823
2021-05-25,2021,5,1,0,0,3,DESPISTE,TACNA,PE-1S,1290,-18.00200594683511,-70.26374091380177
2021-05-26,2021,5,2,0,0,0,DESPISTE,LIMA,PE-1S,21,-12.233941721727907,-76.96055560500984
2021-05-27,2021,5,3,0,0,1,CHOQUE,UCAYALI,PE-5SA,24,-11.03464221789734,-74.3036344046713
2021-05-27,2021,5,3,0,0,1,CHOQUE,LIMA,PE-1S,107,-13.015745195784534,-76.47864426839998
2021-05-27,2021,5,3,0,0,2,CHOQUE,LIMA,PE-1S,108,-12.80540376186029,-76.54555704667551
2021-05-27,2021,5,3,0,0,0,DESPISTE,AREQUIPA,PE-34A,117,-16.07585301286567,-71.37835088947384
2021-05-27,2021,5,3,0,1,0,CHOQUE,AREQUIPA,PE-34A,185,-15.754162249829529,-70.95101871894164
2021-05-28,2021,5,4,0,0,0,ATROPELLO,CAJAMARCA,PE-3N,6,-11.4913470222175,-75.94324267757021
2021-05-28,2021,5,4,0,1,3,CHOQUE,AREQUIPA,PE-1SD,13,-16.675452327605438,-72.54248403000211
2021-05-28,2021,5,4,0,0,1,DESPISTE,UCAYALI,PE-18C,15,-8.718091544267,-75.00655789342348
2021-05-28,2021,5,4,0,0,0,ATROPELLO,LIMA,PE-1S,24,-12.246584742503304,-76.93618987426358
2021-05-28,2021,5,4,0,0,1,ATROPELLO,LIMA,PE-1N,59,-11.692192514020103,-77.18065694885097
2021-05-28,2021,5,4,0,0,0,CHOQUE,CUSCO,PE-28B,116,-12.757995500384276,-73.98796221748898
2021-05-28,2021,5,4,0,0,2,CHOQUE,ANCASH,PE-16,124,-10.121931600999917,-77.29332721199995
2021-05-28,2021,5,4,0,0,4,DESPISTE,LIMA,PE-22,132,-11.599434301998857,-76.19350382354745
2021-05-28,2021,5,4,0,2,0,CHOQUE,LIMA,PE-1S,166,-13.258340958466189,-76.28145937203014
2021-05-28,2021,5,4,0,0,0,DESPISTE,AREQUIPA,PE-34A,179,-15.764218560835296,-70.99473497219276
2021-05-28,2021,5,4,0,0,1,DESPISTE,ANCASH,PE-1N,240,-10.422093052498472,-77.926735641405
2021-05-28,2021,5,4,0,0,6,CHOQUE,ICA,PE-1S,377,-14.497228660595075,-75.26832944185828
2021-05-28,2021,5,4,0,0,2,CHOQUE,LA LIBERTAD,PE-1N,580,-8.035393715949276,-79.08155252976732
2021-05-28,2021,5,4,0,0,1,CHOQUE,AREQUIPA,PE-1S,768,-16.430780068075176,-73.13763684101212
2021-05-28,2021,5,4,0,0,0,DESPISTE,AREQUIPA,PE-1S,796,-16.48535222995818,-72.96953869327386
2021-05-28,2021,5,4,0,0,3,CHOQUE,LAMBAYEQUE,PE-1N,848,-6.345348452467783,-80.22274111069017
2021-05-28,2021,5,4,0,0,2,DESPISTE,AREQUIPA,PE-1S,865,-16.545411295927323,-72.54626016640586
2021-05-29,2021,5,5,0,0,1,CHOQUE,CAJAMARCA,PE-3N,5,-11.499670865051586,-75.94005565962021
2021-05-29,2021,5,5,0,0,1,CHOQUE,LIMA,PE-1S,20,-12.229112605266383,-76.96824697333902
2021-05-29,2021,5,5,0,0,0,CHOQUE,PIURA,PE-1N,40,-11.80397223380406,-77.135597364995
2021-05-29,2021,5,5,0,1,0,CHOQUE,JUNIN,PE-5S,60,-10.932307066636335,-74.86826390843696
2021-05-29,2021,5,5,0,0,2,CHOQUE,LIMA,PE-1N,81,-11.571969039919331,-77.26346688953588
2021-05-29,2021,5,5,0,0,1,DESPISTE,AREQUIPA,PE-34A,126,-16.04149849274978,-71.30804283477462
2021-05-29,2021,5,5,0,1,4,DESPISTE,ANCASH,PE-1N,237,-10.44591915226778,-77.9280881394662
2021-05-29,2021,5,5,0,0,0,DESPISTE,ANCASH,PE-1N,344,-9.709208055507482,-78.27510081942467
2021-05-29,2021,5,5,0,2,0,CHOQUE,AREQUIPA,PE-1S,624,-15.876730484096566,-74.17248206338037
2021-05-29,2021,5,5,0,0,0,CHOQUE,LAMBAYEQUE,PE-1N,841,-6.396553278383269,-80.1854717951603
2021-05-29,2021,5,5,0,0,1,DESPISTE,AREQUIPA,PE-1S,954,-16.488740214840078,-71.883166271845
2021-05-29,2021,5,5,0,0,0,CHOQUE,TACNA,PE-1S,1224,-17.757704842113576,-70.79359807424007
2021-05-30,2021,5,6,0,0,1,DESPISTE,UCAYALI,PE-18C,15,-8.718091544267,-75.00655789342348
2021-05-30,2021,5,6,0,0,0,ATROPELLO,LIMA,PE-1N,75,-11.613182867318375,-77.23179150617773
2021-05-30,2021,5,6,0,0,0,CHOQUE,AREQUIPA,PE-34A,88,-16.08524756822264,-71.59753155397208
2021-05-30,2021,5,6,0,0,3,CHOQUE,JUNIN,PE-5S,104,-11.206041559895803,-74.66211520915614
2021-05-30,2021,5,6,0,0,0,DESPISTE,LIMA,PE-1S,151,-13.163575249999951,-76.36597450699992
2021-05-30,2021,5,6,0,0,0,DESPISTE,AREQUIPA,PE-34A,173,-15.790892688455456,-71.04151117114745
2021-05-30,2021,5,6,0,0,1,DESPISTE,TUMBES,PE-1N,199,-10.72197831263506,-77.76328729525757
2021-05-30,2021,5,6,0,0,1,CHOQUE,ICA,PE-1S,200,-13.491406913312126,-76.1395671272503
2021-05-30,2021,5,6,0,0,3,DESPISTE,PUNO,PE-34B,274,-13.54281704344796,-70.44208466644236
2021-05-30,2021,5,6,0,0,2,CHOQUE,HUANUCO,PE-3N,372,-9.856719720141273,-76.83830405251922
2021-05-30,2021,5,6,0,0,0,DESPISTE,CUSCO,PE-3S,912,-13.459385396871468,-72.39667928675813
2021-05-31,2021,5,0,0,0,0,DESPISTE,AREQUIPA,PE-34C,4,-16.415850564175603,-71.55148132298915
2021-05-31,2021,5,0,0,0,1,DESPISTE,ANCASH,PE-14A,68,-9.452907190614134,-77.17271537546664
2021-05-31,2021,5,0,0,0,1,CHOQUE,LAMBAYEQUE,PE-1NJ,86,-5.995402647712725,-79.69613464165884
2021-05-31,2021,5,0,0,0,2,DESPISTE,MOQUEGUA,PE-36A,108,-16.85555955699425,-70.54999775459441
2021-05-31,2021,5,0,0,0,0,CHOQUE,PUNO,PE-34A,175,-15.77820553106603,-71.02826553106604
2021-05-31,2021,5,0,0,0,1,ATROPELLO,PUNO,PE-36A,304,-16.582985329966565,-69.06147842743208
2021-05-31,2021,5,0,0,0,5,DESPISTE,SAN MARTIN,PE-5N,559,-8.732953442560154,-76.236767545482
2021-05-31,2021,5,0,0,0,2,ESPECIAL,CAJAMARCA,PE-3N,1561,-6.020133656241823,-78.99934205627352
2021-06-01,2021,6,1,0,0,0,DESPISTE,JUNIN,PE-3N,3,-11.51141299133588,-75.9286379374289
2021-06-01,2021,6,1,0,0,0,CHOQUE,CAJAMARCA,PE-08B,12,-7.156266850834902,-78.4301577787821
2021-06-01,2021,6,1,0,0,1,DESPISTE,LIMA,PE-1N,47,-11.753335009070232,-77.14879196867817
2021-06-01,2021,6,1,0,0,0,DESPISTE,PIURA,PE-1N,126,-11.289213183828368,-77.50059226951073
2021-06-01,2021,6,1,0,0,0,ATROPELLO,LA LIBERTAD,PE-1N,450,-8.934841082623915,-78.63367904312526
2021-06-01,2021,6,1,0,0,1,CHOQUE,LAMBAYEQUE,PE-1N,830,-6.4672307871604255,-80.1169398912168
2021-06-02,2021,6,2,0,1,0,ATROPELLO,LIMA,PE-1N,153,-11.077178170857938,-77.58277443695867
2021-06-02,2021,6,2,0,0,2,CHOQUE,ICA,PE-1S,351,-14.43437721023948,-75.49880247383274
2021-06-02,2021,6,2,0,0,2,CHOQUE,ICA,PE-1S,364,-14.469850390746045,-75.38419008894266
2021-06-02,2021,6,2,0,0,2,DESPISTE,ANCASH,PE-1N,372,-9.48424731127088,-78.28093203689492
2021-06-02,2021,6,2,0,1,2,CHOQUE,LA LIBERTAD,PE-1N,580,-8.035393715949276,-79.08155252976732
2021-06-02,2021,6,2,0,3,1,CHOQUE,TACNA,PE-1S,1331,-18.310510278999917,-70.31411058599991
2021-06-03,2021,6,3,0,0,1,CHOQUE,LIMA,PE-1S,4,-12.091052265394318,-76.98095805023392
2021-06-03,2021,6,3,0,0,0,DESPISTE,LA LIBERTAD,PE-1N,618,-7.773160655250288,-79.25483010080309
2021-06-03,2021,6,3,0,0,1,DESPISTE,SAN MARTIN,PE-5N,639,-8.18653917155887,-76.51852088826155
2021-06-03,2021,6,3,0,1,0,CHOQUE,CUSCO,PE-3S,931,-13.47959511526787,-72.27037797496749
2021-06-03,2021,6,3,0,0,3,CHOQUE,CUSCO,PE-3S,942,-13.491725579379564,-72.1738851202702
2021-06-04,2021,6,4,0,0,1,DESPISTE,LIMA,PE-1S,23,-12.24236550164664,-76.94430819131811
2021-06-04,2021,6,4,0,0,0,DESPISTE,LIMA,PE-1S,42,-12.346898641804312,-76.8100491539498
2021-06-04,2021,6,4,0,0,1,CHOQUE,LIMA,PE-1S,42,-12.346898641804312,-76.8100491539498
2021-06-04,2021,6,4,0,0,4,CHOQUE,CUSCO,PE-28F,49,-13.310668060999944,-72.11075461899992
2021-06-04,2021,6,4,0,0,1,DESPISTE,CUSCO,PE-28B,243,-12.803168961078685,-73.46697934027328
2021-06-04,2021,6,4,0,0,0,DESPISTE,AMAZONAS,PE-5N,315,-8.945434170473952,-75.0384408428189
2021-06-04,2021,6,4,0,1,0,DESPISTE,LA LIBERTAD,PE-10C,319,-8.500248728097787,-77.30268125851745
2021-06-04,2021,6,4,0,0,1,ATROPELLO,LAMBAYEQUE,PE-1N,874,-6.214722761578347,-80.41226460924999
2021-06-04,2021,6,4,0,0,3,CHOQUE,AREQUIPA,PE-1S,939,-16.441482123788365,-71.98397876987231
2021-06-04,2021,6,4,0,0,0,CHOQUE,TACNA,PE-1S,1311,-18.16304398041413,-70.33591159677137
2021-06-05,2021,6,5,0,0,1,CHOQUE,ICA,PE-28A,7,-13.681644801205778,-76.09609341405238
2021-06-05,2021,6,5,0,0,0,DESPISTE,CAJAMARCA,PE-08A,12,-7.164842642371676,-78.83355209429573
2021-06-05,2021,6,5,0,1,0,ATROPELLO,HUANCAVELICA,PE-3SD,36,-12.392575376404736,-74.87520484877315
2021-06-05,2021,6,5,0,0,0,CHOQUE,PUNO,PE-34H,45,-15.248525555998516,-69.84895831935492
2021-06-05,2021,6,5,0,0,4,CHOQUE,LIMA,PE-18,73,-10.995055758501676,-77.06366191417797
2021-06-05,2021,6,5,0,0,0,CHOQUE,HUANCAVELICA,PE-28B,89,-12.839757352279552,-73.99938758046522
2021-06-05,2021,6,5,0,0,1,DESPISTE,JUNIN,PE-22,136,-11.599908121029795,-76.16793860148483
2021-06-05,2021,6,5,0,0,0,DESPISTE,PASCO,PE-3N,157,-10.5151884722032,-76.17974596657258
2021-06-05,2021,6,5,0,0,2,DESPISTE,ANCASH,PE-1N,237,-10.44591915226778,-77.9280881394662
2021-06-05,2021,6,5,0,0,0,ESPECIAL,ANCASH,PE-1N,408,-9.234620554268307,-78.44851087676236
2021-06-05,2021,6,5,0,0,1,CHOQUE,LA LIBERTAD,PE-1N,590,-7.951020470492266,-79.09201582246158
2021-06-05,2021,6,5,0,0,0,CHOQUE,AREQUIPA,PE-1S,983,-16.646893387787422,-71.87159344399825
2021-06-05,2021,6,5,0,1,1,CHOQUE,AREQUIPA,PE-1S,997,-16.77325102356703,-71.86921960027506
2021-06-06,2021,6,6,0,0,2,CHOQUE,PUNO,PE-34I,51,-15.388249939174312,-69.51043202748131
2021-06-06,2021,6,6,0,0,0,DESPISTE,ICA,PE-1S,364,-14.469850390746045,-75.38419008894266
2021-06-06,2021,6,6,0,0,0,DESPISTE,ICA,PE-1S,456,-14.909092243389866,-74.98519499802576
2021-06-06,2021,6,6,0,0,4,DESPISTE,PIURA,PE-1N,903,-5.989129502513244,-80.52931488112117
2021-06-07,2021,6,0,0,0,0,DESPISTE,CAJAMARCA,PE-3N,4,-11.505579466515494,-75.93325922876595
2021-06-07,2021,6,0,0,0,3,CHOQUE,PUNO,PE-34H,45,-15.248525555998516,-69.84895831935492
2021-06-07,2021,6,0,0,0,0,ATROPELLO,CUSCO,PE-28B,64,-12.945901084721958,-74.02364310241589
2021-06-07,2021,6,0,0,0,0,DESPISTE,AREQUIPA,PE-34A,66,-16.225063455802612,-71.66063313432053
2021-06-07,2021,6,0,0,0,0,ESPECIAL,LIMA,PE-1N,68,-11.620236408031433,-77.2074018657356
2021-06-07,2021,6,0,0,0,1,DESPISTE,LIMA,PE-1N,187,-10.838933147581804,-77.6966656488656
2021-06-07,2021,6,0,0,0,0,DESPISTE,ICA,PE-1S,343,-14.403810545435691,-75.56606037552055
2021-06-07,2021,6,0,0,0,1,CHOQUE,SAN MARTIN,PE-5N,641,-8.190504631275024,-76.53591555919775
2021-06-07,2021,6,0,0,1,0,CHOQUE,LAMBAYEQUE,PE-1N,832,-6.456548468103063,-80.13154393565576
2021-06-08,2021,6,1,0,0,0,DESPISTE,PUNO,PE-34H,12,-15.401110223473635,-70.06396672073431
2021-06-08,2021,6,1,0,0,1,DESPISTE,AREQUIPA,PE-34A,181,-15.766109999999912,-70.97783042100791
2021-06-08,2021,6,1,0,0,1,DESPISTE,ICA,PE-1S,439,-14.815040446842366,-74.98413199650443
2021-06-08,2021,6,1,0,0,0,ATROPELLO,UCAYALI,PE-5N,444,-9.150948225004162,-75.77532119001813
2021-06-08,2021,6,1,0,0,1,DESPISTE,AREQUIPA,PE-1S,936,-16.430397159136078,-72.00958485194496
2021-06-09,2021,6,2,0,1,0,CHOQUE,LIMA,PE-1N,5,-12.030899527517434,-77.00296103022148
2021-06-09,2021,6,2,0,0,1,DESPISTE,LIMA,PE-1S,23,-12.24236550164664,-76.94430819131811
2021-06-09,2021,6,2,0,0,0,DESPISTE,AREQUIPA,PE-34A,27,-16.425501075818246,-71.6570686065464
2021-06-09,2021,6,2,0,0,1,CHOQUE,LIMA,PE-22,78,-11.836472512317764,-76.37600339735839
2021-06-09,2021,6,2,0,0,3,DESPISTE,LIMA,PE-1N,195,-10.809318459769994,-77.70090883878109
2021-06-09,2021,6,2,0,1,1,ATROPELLO,AREQUIPA,PE-1S,940,-16.44516811814113,-71.97543852248221
2021-06-09,2021,6,2,0,0,0,DESPISTE,AREQUIPA,PE-1S,1067,-17.11305479742661,-71.51861487842943
2021-06-10,2021,6,3,0,0,2,DESPISTE,CAJAMARCA,PE-1NG,13,-7.381187473654709,-79.39022048412708
2021-06-10,2021,6,3,0,0,0,CHOQUE,JUNIN,PE-3N,37,-11.28334545072958,-75.92079551326114
2021-06-10,2021,6,3,0,1,0,CHOQUE,HUANUCO,PE-18A,69,-9.644060609673629,-76.06599151421885
2021-06-10,2021,6,3,0,0,0,CHOQUE,AREQUIPA,PE-34A,87,-16.092195359752303,-71.60190822315788
2021-06-10,2021,6,3,0,0,2,CHOQUE,LIMA,PE-22,116,-11.66059649833997,-76.24459348592353
2021-06-10,2021,6,3,0,0,0,CHOQUE,ICA,PE-1S,356,-14.45130400137588,-75.45591120312474
2021-06-10,2021,6,3,0,0,3,CHOQUE,APURIMAC,PE-30A,385,-14.028723076124098,-73.21641941636621
2021-06-10,2021,6,3,0,0,0,CHOQUE,CUSCO,PE-3S,1100,-14.19780225842513,-71.32009179516906
2021-06-11,2021,6,4,0,0,0,CHOQUE,LIMA,PE-22,112,-11.67094606237875,-76.25628872745061
2021-06-11,2021,6,4,0,0,0,ESPECIAL,LIMA,PE-1N,212,-10.64959579125828,-77.8481143075102
2021-06-11,2021,6,4,0,0,0,CHOQUE,AREQUIPA,PE-1S,601,-15.82021092500037,-74.33168216160497
2021-06-11,2021,6,4,0,0,1,CHOQUE,MADRE DE DIOS,PE-30C,602,-11.346387754102526,-69.50926928421495
2021-06-11,2021,6,4,0,0,0,CHOQUE,APURIMAC,PE-3S,764,-13.68196798359628,-72.91870890975014
2021-06-11,2021,6,4,0,0,5,CHOQUE,AREQUIPA,PE-1S,997,-16.77325102356703,-71.86921960027506
2021-06-11,2021,6,4,0,0,0,DESPISTE,PIURA,PE-1N,1108,-4.53348613561463,-81.20567223811115
2021-06-12,2021,6,5,0,0,1,CHOQUE,LIMA,PE-1N,84,-11.55014767325089,-77.27645631319672
2021-06-12,2021,6,5,0,0,4,DESPISTE,ANCASH,PE-16,100,-10.14596733834941,-77.38252132852972
2021-06-12,2021,6,5,0,0,2,DESPISTE,ANCASH,PE-1N,346,-9.692589986878168,-78.28231122604849
2021-06-12,2021,6,5,0,0,1,CHOQUE,AREQUIPA,PE-1S,914,-16.35500144063494,-72.148244733122
2021-06-12,2021,6,5,0,0,0,DESPISTE,AREQUIPA,PE-1S,961,-16.50496720319223,-71.82248611400202
2021-06-13,2021,6,6,0,0,1,DESPISTE,PIURA,PE-1N,1,-12.050405425107773,-76.97740415220201
2021-06-13,2021,6,6,0,0,2,DESPISTE,UCAYALI,PE-18C,15,-8.718091544267,-75.00655789342348
2021-06-13,2021,6,6,0,0,5,CHOQUE,PUNO,PE-36B,22,-16.714586401802947,-70.45023026999512
2021-06-13,2021,6,6,0,1,0,CHOQUE,LIMA,PE-1N,77,-11.602077442374776,-77.24610941541458
2021-06-13,2021,6,6,0,1,0,CHOQUE,LIMA,PE-1N,203,-10.693887907265005,-77.78498879822675
2021-06-13,2021,6,6,0,0,1,CHOQUE,AMAZONAS,PE-5N,209,-9.840499284611612,-75.01507670588369
2021-06-13,2021,6,6,0,0,0,CHOQUE,PIURA,PE-1N,1005,-5.129955299387884,-80.7002947940494
2021-06-13,2021,6,6,0,1,0,DESPISTE,PIURA,PE-1N,1017,-5.026640133236549,-80.70094932148477
2021-06-13,2021,6,6,0,0,2,DESPISTE,MOQUEGUA,PE-1S,1167,-17.43062063300712,-71.04812623724327
2021-06-13,2021,6,6,0,0,2,DESPISTE,TACNA,PE-1S,1213,-17.695780577116917,-70.84156692355832
2021-06-14,2021,6,0,0,1,0,ATROPELLO,CAJAMARCA,PE-06,8,-6.82830457183284,-79.92612300724561
2021-06-14,2021,6,0,0,0,3,CHOQUE,JUNIN,PE-3S,14,-11.593761837960578,-75.84356681950936
2021-06-14,2021,6,0,0,0,1,DESPISTE,MOQUEGUA,PE-36A,54,-17.037267146789453,-70.8165264528156
2021-06-14,2021,6,0,0,0,1,DESPISTE,AREQUIPA,PE-34A,89,-16.076879599735776,-71.5970977598414
2021-06-14,2021,6,0,0,0,1,CHOQUE,JUNIN,PE-3S,114,-11.989649313554224,-75.2583341327932
2021-06-14,2021,6,0,0,1,2,CHOQUE,CAJAMARCA,PE-3N,120,-10.707840535166032,-76.23383225987217
2021-06-14,2021,6,0,0,0,0,CHOQUE,LA LIBERTAD,PE-3N,169,-10.424765692179337,-76.19523973275544
2021-06-14,2021,6,0,0,0,1,DESPISTE,CUSCO,PE-28B,173,-12.622913684197684,-73.79069108798873
2021-06-14,2021,6,0,0,0,1,DESPISTE,LIMA,PE-1N,215,-10.627010220428128,-77.86229435880638
2021-06-14,2021,6,0,0,0,1,CHOQUE,ANCASH,PE-1N,408,-9.234620554268307,-78.44851087676236
2021-06-14,2021,6,0,0,0,1,DESPISTE,AREQUIPA,PE-1S,646,-15.982904581818802,-74.02899737139283
2021-06-14,2021,6,0,0,0,1,DESPISTE,LA LIBERTAD,PE-1N,720,-7.124098232690237,-79.481859463302
2021-06-14,2021,6,0,0,0,1,CHOQUE,LAMBAYEQUE,PE-1N,806,-6.616425768698154,-79.96352091122431
2021-06-14,2021,6,0,0,0,6,CHOQUE,AREQUIPA,PE-1S,897,-16.435566167749457,-72.28212350476242
2021-06-14,2021,6,0,0,0,1,DESPISTE,AREQUIPA,PE-1S,940,-16.44516811814113,-71.97543852248221
2021-06-14,2021,6,0,0,1,1,CHOQUE,AREQUIPA,PE-1S,946,-16.46983470777,-71.94217847103849
2021-06-15,2021,6,1,0,1,0,CHOQUE,AREQUIPA,PE-1SD,5,-16.666213218757562,-72.58616599548773
